"","mun","year","Nombre municipio","Departamento","presencia","Guerrilla","Paramilitaries","Disputa"
"59",5360,1998,"Itagui","Antioquia",1,1,0,0
"60",5361,1998,"Ituango","Antioquia",1,1,0,0
"61",5364,1998,"Jardín","Antioquia",0,0,0,0
"62",5368,1998,"Jericó","Antioquia",0,0,0,0
"63",5376,1998,"La Ceja","Antioquia",2,0,1,0
"64",5380,1998,"La Estrella","Antioquia",3,1,1,1
"65",5390,1998,"La Pintada","Antioquia",0,0,0,0
"66",5400,1998,"La Unión","Antioquia",1,1,0,0
"67",5411,1998,"Liborina","Antioquia",3,1,1,1
"68",5425,1998,"Maceo","Antioquia",3,1,1,1
"69",5440,1998,"Marinilla","Antioquia",1,1,0,0
"70",5467,1998,"Montebello","Antioquia",0,0,0,0
"71",5475,1998,"Murindó","Antioquia",3,1,1,1
"72",5480,1998,"Mutatá","Antioquia",3,1,1,1
"73",5483,1998,"Nariño","Antioquia",1,1,0,0
"74",5490,1998,"Necoclí","Antioquia",0,0,0,0
"75",5495,1998,"Nechí","Antioquia",1,1,0,0
"76",5501,1998,"Olaya","Antioquia",0,0,0,0
"77",5541,1998,"Peñol","Antioquia",3,1,1,1
"78",5543,1998,"Peque","Antioquia",3,1,1,1
"79",5576,1998,"Pueblorrico","Antioquia",3,1,1,1
"80",5579,1998,"Puerto Berrío","Antioquia",3,1,1,1
"81",5585,1998,"Puerto Nare","Antioquia",0,0,0,0
"82",5591,1998,"Puerto Triunfo","Antioquia",3,1,1,1
"83",5604,1998,"Remedios","Antioquia",2,0,1,0
"84",5607,1998,"Retiro","Antioquia",3,1,1,1
"85",5615,1998,"Rionegro","Antioquia",2,0,1,0
"86",5628,1998,"Sabanalarga","Antioquia",2,0,1,0
"87",5631,1998,"Sabaneta","Antioquia",3,1,1,1
"88",5642,1998,"Salgar","Antioquia",3,1,1,1
"89",5647,1998,"San Andrés de Cuerquía","Antioquia",1,1,0,0
"90",5649,1998,"San Carlos","Antioquia",3,1,1,1
"91",5652,1998,"San Francisco","Antioquia",3,1,1,1
"92",5656,1998,"San Jerónimo","Antioquia",3,1,1,1
"93",5658,1998,"San José de La Montaña","Antioquia",1,1,0,0
"94",5659,1998,"San Juan de Urabá","Antioquia",3,1,1,1
"95",5660,1998,"San Luis","Antioquia",3,1,1,1
"96",5664,1998,"San Pedro","Antioquia",3,1,1,1
"97",5665,1998,"San Pedro de Uraba","Antioquia",0,0,0,0
"98",5667,1998,"San Rafael","Antioquia",3,1,1,1
"99",5670,1998,"San Roque","Antioquia",3,1,1,1
"100",5674,1998,"San Vicente","Antioquia",1,1,0,0
"101",5679,1998,"Santa Bárbara","Antioquia",3,1,1,1
"102",5686,1998,"Santa Rosa de Osos","Antioquia",2,0,1,0
"103",5690,1998,"Santo Domingo","Antioquia",2,0,1,0
"104",5697,1998,"El Santuario","Antioquia",3,1,1,1
"105",5736,1998,"Segovia","Antioquia",1,1,0,0
"106",5756,1998,"Sonson","Antioquia",3,1,1,1
"107",5761,1998,"Sopetrán","Antioquia",3,1,1,1
"108",5789,1998,"Támesis","Antioquia",0,0,0,0
"109",5790,1998,"Tarazá","Antioquia",1,1,0,0
"110",5792,1998,"Tarso","Antioquia",0,0,0,0
"111",5809,1998,"Titiribí","Antioquia",2,0,1,0
"112",5819,1998,"Toledo","Antioquia",3,1,1,1
"113",5837,1998,"Turbo","Antioquia",1,1,0,0
"114",5842,1998,"Uramita","Antioquia",3,1,1,1
"115",5847,1998,"Urrao","Antioquia",3,1,1,1
"116",5854,1998,"Valdivia","Antioquia",1,1,0,0
"117",5856,1998,"Valparaíso","Antioquia",0,0,0,0
"118",5858,1998,"Vegachí","Antioquia",3,1,1,1
"119",5861,1998,"Venecia","Antioquia",0,0,0,0
"120",5873,1998,"Vigía del Fuerte","Antioquia",1,1,0,0
"121",5885,1998,"Yalí","Antioquia",1,1,0,0
"122",5887,1998,"Yarumal","Antioquia",3,1,1,1
"123",5890,1998,"Yolombó","Antioquia",3,1,1,1
"124",5893,1998,"Yondó","Antioquia",1,1,0,0
"125",5895,1998,"Zaragoza","Antioquia",1,1,0,0
"126",8001,1998,"Barranquilla","Atlántico",3,1,1,1
"127",8078,1998,"Baranoa","Atlántico",0,0,0,0
"128",8137,1998,"Campo De La Cruz","Atlántico",0,0,0,0
"129",8141,1998,"Candelaria","Atlántico",0,0,0,0
"130",8296,1998,"Galapa","Atlántico",0,0,0,0
"131",8372,1998,"Juan De Acosta","Atlántico",0,0,0,0
"132",8421,1998,"Luruaco","Atlántico",0,0,0,0
"133",8433,1998,"Malambo","Atlántico",0,0,0,0
"134",8436,1998,"Manatí","Atlántico",0,0,0,0
"135",8520,1998,"Palmar De Varela","Atlántico",0,0,0,0
"136",8549,1998,"Piojó","Atlántico",0,0,0,0
"137",8558,1998,"Polonuevo","Atlántico",0,0,0,0
"138",8560,1998,"Ponedera","Atlántico",0,0,0,0
"139",8573,1998,"Puerto Colombia","Atlántico",0,0,0,0
"140",8606,1998,"Repelón","Atlántico",0,0,0,0
"141",8634,1998,"Sabanagrande","Atlántico",0,0,0,0
"142",8638,1998,"Sabanalarga","Atlántico",0,0,0,0
"143",8675,1998,"Santa Lucía","Atlántico",0,0,0,0
"144",8685,1998,"Santo Tomás","Atlántico",0,0,0,0
"145",8758,1998,"Soledad","Atlántico",0,0,0,0
"146",8770,1998,"Suan","Atlántico",0,0,0,0
"147",8832,1998,"Tubará","Atlántico",0,0,0,0
"148",8849,1998,"Usiacurí","Atlántico",0,0,0,0
"149",11001,1998,"Bogotá, D.C.","Bogotá, D.C.",3,1,1,1
"150",13001,1998,"Cartagena","Bolívar",3,1,1,1
"151",13006,1998,"Achí","Bolívar",1,1,0,0
"152",13030,1998,"Altos Del Rosario","Bolívar",2,0,1,0
"153",13042,1998,"Arenal","Bolívar",3,1,1,1
"154",13052,1998,"Arjona","Bolívar",3,1,1,1
"155",13062,1998,"Arroyohondo","Bolívar",0,0,0,0
"156",13074,1998,"Barranco De Loba","Bolívar",3,1,1,1
"157",13140,1998,"Calamar","Bolívar",0,0,0,0
"158",13160,1998,"Cantagallo","Bolívar",1,1,0,0
"159",13188,1998,"Cicuco","Bolívar",0,0,0,0
"160",13212,1998,"Córdoba","Bolívar",1,1,0,0
"161",13222,1998,"Clemencia","Bolívar",0,0,0,0
"162",13244,1998,"El Carmen De Bolívar","Bolívar",1,1,0,0
"163",13248,1998,"El Guamo","Bolívar",1,1,0,0
"164",13268,1998,"El Peñón","Bolívar",0,0,0,0
"165",13300,1998,"Hatillo De Loba","Bolívar",0,0,0,0
"166",13430,1998,"Magangué","Bolívar",3,1,1,1
"167",13433,1998,"Mahates","Bolívar",0,0,0,0
"168",13440,1998,"Margarita","Bolívar",0,0,0,0
"169",13442,1998,"María La Baja","Bolívar",1,1,0,0
"170",13458,1998,"Montecristo","Bolívar",1,1,0,0
"171",13468,1998,"Mompós","Bolívar",0,0,0,0
"172",13473,1998,"Morales","Bolívar",1,1,0,0
"173",13490,1998,"Norosi","Bolivar",0,0,0,0
"174",13549,1998,"Pinillos","Bolívar",1,1,0,0
"175",13580,1998,"Regidor","Bolívar",0,0,0,0
"176",13600,1998,"Río Viejo","Bolívar",1,1,0,0
"177",13620,1998,"San Cristóbal","Bolívar",0,0,0,0
"178",13647,1998,"San Estanislao","Bolívar",0,0,0,0
"179",13650,1998,"San Fernando","Bolívar",0,0,0,0
"180",13654,1998,"San Jacinto","Bolívar",1,1,0,0
"181",13655,1998,"San Jacinto Del Cauca","Bolívar",0,0,0,0
"182",13657,1998,"San Juan Nepomuceno","Bolívar",1,1,0,0
"183",13667,1998,"San Martín De Loba","Bolívar",1,1,0,0
"184",13670,1998,"San Pablo","Bolívar",3,1,1,1
"185",13673,1998,"Santa Catalina","Bolívar",0,0,0,0
"186",13683,1998,"Santa Rosa","Bolívar",1,1,0,0
"187",13688,1998,"Santa Rosa Del Sur","Bolívar",1,1,0,0
"188",13744,1998,"Simití","Bolívar",3,1,1,1
"189",13760,1998,"Soplaviento","Bolívar",0,0,0,0
"190",13780,1998,"Talaigua Nuevo","Bolívar",0,0,0,0
"191",13810,1998,"Tiquisio","Bolívar",3,1,1,1
"192",13836,1998,"Turbaco","Bolívar",3,1,1,1
"193",13838,1998,"Turbaná","Bolívar",0,0,0,0
"194",13873,1998,"Villanueva","Bolívar",0,0,0,0
"195",13894,1998,"Zambrano","Bolívar",1,1,0,0
"196",15001,1998,"Tunja","Boyacá",0,0,0,0
"197",15022,1998,"Almeida","Boyacá",0,0,0,0
"198",15047,1998,"Aquitania","Boyacá",0,0,0,0
"199",15051,1998,"Arcabuco","Boyacá",0,0,0,0
"200",15087,1998,"Belén","Boyacá",0,0,0,0
"201",15090,1998,"Berbeo","Boyacá",0,0,0,0
"202",15092,1998,"Betéitiva","Boyacá",0,0,0,0
"203",15097,1998,"Boavita","Boyacá",0,0,0,0
"204",15104,1998,"Boyacá","Boyacá",0,0,0,0
"205",15106,1998,"Briceño","Boyacá",3,1,1,1
"206",15109,1998,"Buenavista","Boyacá",0,0,0,0
"207",15114,1998,"Busbanzá","Boyacá",0,0,0,0
"208",15131,1998,"Caldas","Boyacá",0,0,0,0
"209",15135,1998,"Campohermoso","Boyacá",0,0,0,0
"210",15162,1998,"Cerinza","Boyacá",0,0,0,0
"211",15172,1998,"Chinavita","Boyacá",0,0,0,0
"212",15176,1998,"Chiquinquirá","Boyacá",0,0,0,0
"213",15180,1998,"Chiscas","Boyacá",0,0,0,0
"214",15183,1998,"Chita","Boyacá",1,1,0,0
"215",15185,1998,"Chitaraque","Boyacá",0,0,0,0
"216",15187,1998,"Chivatá","Boyacá",0,0,0,0
"217",15189,1998,"Ciénega","Boyacá",0,0,0,0
"218",15204,1998,"Cómbita","Boyacá",0,0,0,0
"219",15212,1998,"Coper","Boyacá",0,0,0,0
"220",15215,1998,"Corrales","Boyacá",0,0,0,0
"221",15218,1998,"Covarachía","Boyacá",0,0,0,0
"222",15223,1998,"Cubará","Boyacá",1,1,0,0
"223",15224,1998,"Cucaita","Boyacá",0,0,0,0
"224",15226,1998,"Cuítiva","Boyacá",0,0,0,0
"225",15232,1998,"Chíquiza","Boyacá",0,0,0,0
"226",15236,1998,"Chivor","Boyacá",0,0,0,0
"227",15238,1998,"Duitama","Boyacá",3,1,1,1
"228",15244,1998,"El Cocuy","Boyacá",0,0,0,0
"229",15248,1998,"El Espino","Boyacá",3,1,1,1
"230",15272,1998,"Firavitoba","Boyacá",0,0,0,0
"231",15276,1998,"Floresta","Boyacá",0,0,0,0
"232",15293,1998,"Gachantivá","Boyacá",0,0,0,0
"233",15296,1998,"Gameza","Boyacá",1,1,0,0
"234",15299,1998,"Garagoa","Boyacá",0,0,0,0
"235",15317,1998,"Guacamayas","Boyacá",0,0,0,0
"236",15322,1998,"Guateque","Boyacá",0,0,0,0
"237",15325,1998,"Guayatá","Boyacá",0,0,0,0
"238",15332,1998,"Güicán","Boyacá",1,1,0,0
"239",15362,1998,"Iza","Boyacá",0,0,0,0
"240",15367,1998,"Jenesano","Boyacá",0,0,0,0
"241",15368,1998,"Jericó","Boyacá",0,0,0,0
"242",15377,1998,"Labranzagrande","Boyacá",1,1,0,0
"243",15380,1998,"La Capilla","Boyacá",0,0,0,0
"244",15401,1998,"La Victoria","Boyacá",0,0,0,0
"245",15403,1998,"La Uvita","Boyacá",0,0,0,0
"246",15407,1998,"Villa De Leyva","Boyacá",0,0,0,0
"247",15425,1998,"Macanal","Boyacá",0,0,0,0
"248",15442,1998,"Maripí","Boyacá",0,0,0,0
"249",15455,1998,"Miraflores","Boyacá",0,0,0,0
"250",15464,1998,"Mongua","Boyacá",1,1,0,0
"251",15466,1998,"Monguí","Boyacá",0,0,0,0
"252",15469,1998,"Moniquirá","Boyacá",0,0,0,0
"253",15476,1998,"Motavita","Boyacá",0,0,0,0
"254",15480,1998,"Muzo","Boyacá",0,0,0,0
"255",15491,1998,"Nobsa","Boyacá",0,0,0,0
"256",15494,1998,"Nuevo Colón","Boyacá",0,0,0,0
"257",15500,1998,"Oicatá","Boyacá",0,0,0,0
"258",15507,1998,"Otanche","Boyacá",0,0,0,0
"259",15511,1998,"Pachavita","Boyacá",0,0,0,0
"260",15514,1998,"Páez","Boyacá",0,0,0,0
"261",15516,1998,"Paipa","Boyacá",0,0,0,0
"262",15518,1998,"Pajarito","Boyacá",3,1,1,1
"263",15522,1998,"Panqueba","Boyacá",3,1,1,1
"264",15531,1998,"Pauna","Boyacá",3,1,1,1
"265",15533,1998,"Paya","Boyacá",0,0,0,0
"266",15537,1998,"Paz De Río","Boyacá",0,0,0,0
"267",15542,1998,"Pesca","Boyacá",0,0,0,0
"268",15550,1998,"Pisba","Boyacá",0,0,0,0
"269",15572,1998,"Puerto Boyacá","Boyacá",0,0,0,0
"270",15580,1998,"Quípama","Boyacá",0,0,0,0
"271",15599,1998,"Ramiriquí","Boyacá",0,0,0,0
"272",15600,1998,"Ráquira","Boyacá",0,0,0,0
"273",15621,1998,"Rondón","Boyacá",0,0,0,0
"274",15632,1998,"Saboyá","Boyacá",0,0,0,0
"275",15638,1998,"Sáchica","Boyacá",0,0,0,0
"276",15646,1998,"Samacá","Boyacá",0,0,0,0
"277",15660,1998,"San Eduardo","Boyacá",0,0,0,0
"278",15664,1998,"San José De Pare","Boyacá",0,0,0,0
"279",15667,1998,"San Luis De Gaceno","Boyacá",3,1,1,1
"280",15673,1998,"San Mateo","Boyacá",0,0,0,0
"281",15676,1998,"San Miguel De Sema","Boyacá",0,0,0,0
"282",15681,1998,"San Pablo De Borbur","Boyacá",0,0,0,0
"283",15686,1998,"Santana","Boyacá",0,0,0,0
"284",15690,1998,"Santa María","Boyacá",0,0,0,0
"285",15693,1998,"Santa Rosa De Viterbo","Boyacá",0,0,0,0
"286",15696,1998,"Santa Sofía","Boyacá",0,0,0,0
"287",15720,1998,"Sativanorte","Boyacá",3,1,1,1
"288",15723,1998,"Sativasur","Boyacá",0,0,0,0
"289",15740,1998,"Siachoque","Boyacá",0,0,0,0
"290",15753,1998,"Soatá","Boyacá",3,1,1,1
"291",15755,1998,"Socotá","Boyacá",1,1,0,0
"292",15757,1998,"Socha","Boyacá",0,0,0,0
"293",15759,1998,"Sogamoso","Boyacá",3,1,1,1
"294",15761,1998,"Somondoco","Boyacá",0,0,0,0
"295",15762,1998,"Sora","Boyacá",0,0,0,0
"296",15763,1998,"Sotaquirá","Boyacá",0,0,0,0
"297",15764,1998,"Soracá","Boyacá",0,0,0,0
"298",15774,1998,"Susacón","Boyacá",0,0,0,0
"299",15776,1998,"Sutamarchán","Boyacá",0,0,0,0
"300",15778,1998,"Sutatenza","Boyacá",0,0,0,0
"301",15790,1998,"Tasco","Boyacá",0,0,0,0
"302",15798,1998,"Tenza","Boyacá",0,0,0,0
"303",15804,1998,"Tibaná","Boyacá",0,0,0,0
"304",15806,1998,"Tibasosa","Boyacá",0,0,0,0
"305",15808,1998,"Tinjacá","Boyacá",0,0,0,0
"306",15810,1998,"Tipacoque","Boyacá",0,0,0,0
"307",15814,1998,"Toca","Boyacá",0,0,0,0
"308",15816,1998,"Togüí","Boyacá",0,0,0,0
"309",15820,1998,"Tópaga","Boyacá",0,0,0,0
"310",15822,1998,"Tota","Boyacá",0,0,0,0
"311",15832,1998,"Tununguá","Boyacá",0,0,0,0
"312",15835,1998,"Turmequé","Boyacá",0,0,0,0
"313",15837,1998,"Tuta","Boyacá",0,0,0,0
"314",15839,1998,"Tutazá","Boyacá",0,0,0,0
"315",15842,1998,"Umbita","Boyacá",0,0,0,0
"316",15861,1998,"Ventaquemada","Boyacá",0,0,0,0
"317",15879,1998,"Viracachá","Boyacá",0,0,0,0
"318",15897,1998,"Zetaquira","Boyacá",0,0,0,0
"319",17001,1998,"Manizales","Caldas",3,1,1,1
"320",17013,1998,"Aguadas","Caldas",1,1,0,0
"321",17042,1998,"Anserma","Caldas",3,1,1,1
"322",17050,1998,"Aranzazu","Caldas",0,0,0,0
"323",17088,1998,"Belalcázar","Caldas",3,1,1,1
"324",17174,1998,"Chinchiná","Caldas",3,1,1,1
"325",17272,1998,"Filadelfia","Caldas",3,1,1,1
"326",17380,1998,"La Dorada","Caldas",3,1,1,1
"327",17388,1998,"La Merced","Caldas",0,0,0,0
"328",17433,1998,"Manzanares","Caldas",0,0,0,0
"329",17442,1998,"Marmato","Caldas",3,1,1,1
"330",17444,1998,"Marquetalia","Caldas",0,0,0,0
"331",17446,1998,"Marulanda","Caldas",0,0,0,0
"332",17486,1998,"Neira","Caldas",0,0,0,0
"333",17495,1998,"Norcasia","Caldas",0,0,0,0
"334",17513,1998,"Pácora","Caldas",3,1,1,1
"335",17524,1998,"Palestina","Caldas",0,0,0,0
"336",17541,1998,"Pensilvania","Caldas",1,1,0,0
"337",17614,1998,"Riosucio","Caldas",3,1,1,1
"338",17616,1998,"Risaralda","Caldas",0,0,0,0
"339",17653,1998,"Salamina","Caldas",3,1,1,1
"340",17662,1998,"Samaná","Caldas",1,1,0,0
"341",17665,1998,"San José","Caldas",3,1,1,1
"342",17777,1998,"Supía","Caldas",1,1,0,0
"343",17867,1998,"Victoria","Caldas",0,0,0,0
"344",17873,1998,"Villamaría","Caldas",0,0,0,0
"345",17877,1998,"Viterbo","Caldas",0,0,0,0
"346",18001,1998,"Florencia","Caquetá",1,1,0,0
"347",18029,1998,"Albania","Caquetá",1,1,0,0
"348",18094,1998,"Belén De Los Andaquies","Caquetá",3,1,1,1
"349",18150,1998,"Cartagena Del Chairá","Caquetá",1,1,0,0
"350",18205,1998,"Curillo","Caquetá",1,1,0,0
"351",18247,1998,"El Doncello","Caquetá",1,1,0,0
"352",18256,1998,"El Paujil","Caquetá",1,1,0,0
"353",18410,1998,"La Montañita","Caquetá",3,1,1,1
"354",18460,1998,"Milán","Caquetá",1,1,0,0
"355",18479,1998,"Morelia","Caquetá",2,0,1,0
"356",18592,1998,"Puerto Rico","Caquetá",1,1,0,0
"357",18610,1998,"San José Del Fragua","Caquetá",1,1,0,0
"358",18753,1998,"San Vicente Del Caguán","Caquetá",1,1,0,0
"359",18756,1998,"Solano","Caquetá",1,1,0,0
"360",18785,1998,"Solita","Caquetá",0,0,0,0
"361",18860,1998,"Valparaíso","Caquetá",2,0,1,0
"362",19001,1998,"Popayán","Cauca",3,1,1,1
"363",19022,1998,"Almaguer","Cauca",1,1,0,0
"364",19050,1998,"Argelia","Cauca",1,1,0,0
"365",19075,1998,"Balboa","Cauca",1,1,0,0
"366",19100,1998,"Bolívar","Cauca",3,1,1,1
"367",19110,1998,"Buenos Aires","Cauca",1,1,0,0
"368",19130,1998,"Cajibío","Cauca",1,1,0,0
"369",19137,1998,"Caldono","Cauca",1,1,0,0
"370",19142,1998,"Caloto","Cauca",1,1,0,0
"371",19212,1998,"Corinto","Cauca",1,1,0,0
"372",19256,1998,"El Tambo","Cauca",1,1,0,0
"373",19290,1998,"Florencia","Cauca",0,0,0,0
"374",19318,1998,"Guapi","Cauca",0,0,0,0
"375",19355,1998,"Inzá","Cauca",0,0,0,0
"376",19364,1998,"Jambaló","Cauca",0,0,0,0
"377",19392,1998,"La Sierra","Cauca",3,1,1,1
"378",19397,1998,"La Vega","Cauca",1,1,0,0
"379",19418,1998,"López","Cauca",1,1,0,0
"380",19450,1998,"Mercaderes","Cauca",1,1,0,0
"381",19455,1998,"Miranda","Cauca",1,1,0,0
"382",19473,1998,"Morales","Cauca",3,1,1,1
"383",19513,1998,"Padilla","Cauca",0,0,0,0
"384",19517,1998,"Paez","Cauca",0,0,0,0
"385",19532,1998,"Patía","Cauca",1,1,0,0
"386",19533,1998,"Piamonte","Cauca",0,0,0,0
"387",19548,1998,"Piendamó","Cauca",1,1,0,0
"388",19573,1998,"Puerto Tejada","Cauca",1,1,0,0
"389",19585,1998,"Puracé","Cauca",1,1,0,0
"390",19622,1998,"Rosas","Cauca",1,1,0,0
"391",19693,1998,"San Sebastián","Cauca",0,0,0,0
"392",19698,1998,"Santander De Quilichao","Cauca",1,1,0,0
"393",19701,1998,"Santa Rosa","Cauca",3,1,1,1
"394",19743,1998,"Silvia","Cauca",3,1,1,1
"395",19760,1998,"Sotara","Cauca",0,0,0,0
"396",19780,1998,"Suárez","Cauca",0,0,0,0
"397",19785,1998,"Sucre","Cauca",3,1,1,1
"398",19807,1998,"Timbío","Cauca",3,1,1,1
"399",19809,1998,"Timbiquí","Cauca",0,0,0,0
"400",19821,1998,"Toribio","Cauca",1,1,0,0
"401",19824,1998,"Totoró","Cauca",0,0,0,0
"402",19845,1998,"Villa Rica","Cauca",0,0,0,0
"403",20001,1998,"Valledupar","Cesar",3,1,1,1
"404",20011,1998,"Aguachica","Cesar",1,1,0,0
"405",20013,1998,"Agustín Codazzi","Cesar",3,1,1,1
"406",20032,1998,"Astrea","Cesar",3,1,1,1
"407",20045,1998,"Becerril","Cesar",3,1,1,1
"408",20060,1998,"Bosconia","Cesar",1,1,0,0
"409",20175,1998,"Chimichagua","Cesar",1,1,0,0
"410",20178,1998,"Chiriguaná","Cesar",3,1,1,1
"411",20228,1998,"Curumaní","Cesar",3,1,1,1
"412",20238,1998,"El Copey","Cesar",1,1,0,0
"413",20250,1998,"El Paso","Cesar",3,1,1,1
"414",20295,1998,"Gamarra","Cesar",3,1,1,1
"415",20310,1998,"González","Cesar",1,1,0,0
"416",20383,1998,"La Gloria","Cesar",1,1,0,0
"417",20400,1998,"La Jagua De Ibirico","Cesar",3,1,1,1
"418",20443,1998,"Manaure","Cesar",3,1,1,1
"419",20517,1998,"Pailitas","Cesar",3,1,1,1
"420",20550,1998,"Pelaya","Cesar",3,1,1,1
"421",20570,1998,"Pueblo Bello","Cesar",1,1,0,0
"422",20614,1998,"Río De Oro","Cesar",1,1,0,0
"423",20621,1998,"La Paz","Cesar",3,1,1,1
"424",20710,1998,"San Alberto","Cesar",3,1,1,1
"425",20750,1998,"San Diego","Cesar",3,1,1,1
"426",20770,1998,"San Martín","Cesar",3,1,1,1
"427",20787,1998,"Tamalameque","Cesar",3,1,1,1
"428",23001,1998,"Montería","Córdoba",3,1,1,1
"429",23068,1998,"Ayapel","Córdoba",3,1,1,1
"430",23079,1998,"Buenavista","Córdoba",0,0,0,0
"431",23090,1998,"Canalete","Córdoba",0,0,0,0
"432",23162,1998,"Cereté","Córdoba",3,1,1,1
"433",23168,1998,"Chimá","Córdoba",0,0,0,0
"434",23182,1998,"Chinú","Córdoba",2,0,1,0
"435",23189,1998,"Ciénaga De Oro","Córdoba",0,0,0,0
"436",23300,1998,"Cotorra","Córdoba",0,0,0,0
"437",23350,1998,"La Apartada","Córdoba",3,1,1,1
"438",23417,1998,"Lorica","Córdoba",0,0,0,0
"439",23419,1998,"Los Córdobas","Córdoba",0,0,0,0
"440",23464,1998,"Momil","Córdoba",0,0,0,0
"441",23466,1998,"Montelíbano","Córdoba",2,0,1,0
"442",23500,1998,"Moñitos","Córdoba",0,0,0,0
"443",23555,1998,"Planeta Rica","Córdoba",0,0,0,0
"444",23570,1998,"Pueblo Nuevo","Córdoba",0,0,0,0
"445",23574,1998,"Puerto Escondido","Córdoba",0,0,0,0
"446",23580,1998,"Puerto Libertador","Córdoba",3,1,1,1
"447",23586,1998,"Purísima","Córdoba",0,0,0,0
"448",23660,1998,"Sahagún","Córdoba",0,0,0,0
"449",23670,1998,"San Andrés Sotavento","Córdoba",0,0,0,0
"450",23672,1998,"San Antero","Córdoba",0,0,0,0
"451",23675,1998,"San Bernardo Del Viento","Córdoba",0,0,0,0
"452",23678,1998,"San Carlos","Córdoba",0,0,0,0
"453",23682,1998,"San Jose de Ure","Cordoba",0,0,0,0
"454",23686,1998,"San Pelayo","Córdoba",0,0,0,0
"455",23807,1998,"Tierralta","Córdoba",3,1,1,1
"456",23815,1998,"Tuchin","Cordoba",0,0,0,0
"457",23855,1998,"Valencia","Córdoba",0,0,0,0
"458",25001,1998,"Agua De Dios","Cundinamarca",1,1,0,0
"459",25019,1998,"Albán","Cundinamarca",0,0,0,0
"460",25035,1998,"Anapoima","Cundinamarca",0,0,0,0
"461",25040,1998,"Anolaima","Cundinamarca",0,0,0,0
"462",25053,1998,"Arbeláez","Cundinamarca",0,0,0,0
"463",25086,1998,"Beltrán","Cundinamarca",1,1,0,0
"464",25095,1998,"Bituima","Cundinamarca",0,0,0,0
"465",25099,1998,"Bojacá","Cundinamarca",0,0,0,0
"466",25120,1998,"Cabrera","Cundinamarca",1,1,0,0
"467",25123,1998,"Cachipay","Cundinamarca",0,0,0,0
"468",25126,1998,"Cajicá","Cundinamarca",0,0,0,0
"469",25148,1998,"Caparrapí","Cundinamarca",0,0,0,0
"470",25151,1998,"Caqueza","Cundinamarca",0,0,0,0
"471",25154,1998,"Carmen De Carupa","Cundinamarca",0,0,0,0
"472",25168,1998,"Chaguaní","Cundinamarca",0,0,0,0
"473",25175,1998,"Chía","Cundinamarca",0,0,0,0
"474",25178,1998,"Chipaque","Cundinamarca",0,0,0,0
"475",25181,1998,"Choachí","Cundinamarca",0,0,0,0
"476",25183,1998,"Chocontá","Cundinamarca",0,0,0,0
"477",25200,1998,"Cogua","Cundinamarca",0,0,0,0
"478",25214,1998,"Cota","Cundinamarca",0,0,0,0
"479",25224,1998,"Cucunubá","Cundinamarca",0,0,0,0
"480",25245,1998,"El Colegio","Cundinamarca",0,0,0,0
"481",25258,1998,"El Peñón","Cundinamarca",0,0,0,0
"482",25260,1998,"El Rosal","Cundinamarca",0,0,0,0
"483",25269,1998,"Facatativá","Cundinamarca",0,0,0,0
"484",25279,1998,"Fomeque","Cundinamarca",0,0,0,0
"485",25281,1998,"Fosca","Cundinamarca",0,0,0,0
"486",25286,1998,"Funza","Cundinamarca",0,0,0,0
"487",25288,1998,"Fúquene","Cundinamarca",0,0,0,0
"488",25290,1998,"Fusagasugá","Cundinamarca",0,0,0,0
"489",25293,1998,"Gachala","Cundinamarca",1,1,0,0
"490",25295,1998,"Gachancipá","Cundinamarca",0,0,0,0
"491",25297,1998,"Gachetá","Cundinamarca",0,0,0,0
"492",25299,1998,"Gama","Cundinamarca",1,1,0,0
"493",25307,1998,"Girardot","Cundinamarca",0,0,0,0
"494",25312,1998,"Granada","Cundinamarca",0,0,0,0
"495",25317,1998,"Guachetá","Cundinamarca",0,0,0,0
"496",25320,1998,"Guaduas","Cundinamarca",0,0,0,0
"497",25322,1998,"Guasca","Cundinamarca",3,1,1,1
"498",25324,1998,"Guataquí","Cundinamarca",0,0,0,0
"499",25326,1998,"Guatavita","Cundinamarca",0,0,0,0
"500",25328,1998,"Guayabal De Siquima","Cundinamarca",0,0,0,0
"501",25335,1998,"Guayabetal","Cundinamarca",1,1,0,0
"502",25339,1998,"Gutiérrez","Cundinamarca",0,0,0,0
"503",25368,1998,"Jerusalén","Cundinamarca",0,0,0,0
"504",25372,1998,"Junín","Cundinamarca",0,0,0,0
"505",25377,1998,"La Calera","Cundinamarca",0,0,0,0
"506",25386,1998,"La Mesa","Cundinamarca",0,0,0,0
"507",25394,1998,"La Palma","Cundinamarca",0,0,0,0
"508",25398,1998,"La Peña","Cundinamarca",1,1,0,0
"509",25402,1998,"La Vega","Cundinamarca",0,0,0,0
"510",25407,1998,"Lenguazaque","Cundinamarca",0,0,0,0
"511",25426,1998,"Macheta","Cundinamarca",3,1,1,1
"512",25430,1998,"Madrid","Cundinamarca",0,0,0,0
"513",25436,1998,"Manta","Cundinamarca",0,0,0,0
"514",25438,1998,"Medina","Cundinamarca",1,1,0,0
"515",25473,1998,"Mosquera","Cundinamarca",0,0,0,0
"516",25483,1998,"Nariño","Cundinamarca",0,0,0,0
"517",25486,1998,"Nemocón","Cundinamarca",0,0,0,0
"518",25488,1998,"Nilo","Cundinamarca",0,0,0,0
