"","mun","year","FARC","AUC","ELN","ERP","ERG","EPL","BACRIM","Guerrilla","Paramilitaries"
"15844",23570,2007,0,0,0,0,0,0,0,0,0
"15845",23574,2007,0,0,0,0,0,0,0,0,0
"15846",23580,2007,1,0,0,0,0,0,0,1,0
"15847",23586,2007,0,0,0,0,0,0,0,0,0
"15848",23660,2007,0,1,0,0,0,0,0,0,1
"15849",23670,2007,0,0,0,0,0,0,0,0,0
"15850",23672,2007,0,0,0,0,0,0,0,0,0
"15851",23675,2007,0,0,0,0,0,0,0,0,0
"15852",23678,2007,0,0,0,0,0,0,0,0,0
"15853",23682,2007,0,0,0,0,0,0,0,0,0
"15854",23686,2007,0,0,0,0,0,0,0,0,0
"15855",23807,2007,1,0,0,0,0,0,0,1,0
"15856",23815,2007,0,0,0,0,0,0,0,0,0
"15857",23855,2007,0,0,0,0,0,0,0,0,0
"15858",25001,2007,0,0,0,0,0,0,0,0,0
"15859",25019,2007,0,0,0,0,0,0,0,0,0
"15860",25035,2007,0,0,0,0,0,0,0,0,0
"15861",25040,2007,1,0,0,0,0,0,0,1,0
"15862",25053,2007,0,0,0,0,0,0,0,0,0
"15863",25086,2007,0,0,0,0,0,0,0,0,0
"15864",25095,2007,1,0,0,0,0,0,0,1,0
"15865",25099,2007,1,0,0,0,0,0,0,1,0
"15866",25120,2007,0,0,0,0,0,0,0,0,0
"15867",25123,2007,0,0,0,0,0,0,0,0,0
"15868",25126,2007,0,0,0,0,0,0,0,0,0
"15869",25148,2007,0,0,0,0,0,0,0,0,0
"15870",25151,2007,0,0,0,0,0,0,0,0,0
"15871",25154,2007,0,0,0,0,0,0,0,0,0
"15872",25168,2007,0,0,0,0,0,0,0,0,0
"15873",25175,2007,0,0,0,0,0,0,0,0,0
"15874",25178,2007,0,0,0,0,0,0,0,0,0
"15875",25181,2007,0,0,0,0,0,0,0,0,0
"15876",25183,2007,0,0,0,0,0,0,0,0,0
"15877",25200,2007,0,0,0,0,0,0,0,0,0
"15878",25214,2007,0,0,0,0,0,0,0,0,0
"15879",25224,2007,0,0,0,0,0,0,0,0,0
"15880",25245,2007,0,0,0,0,0,0,0,0,0
"15881",25258,2007,0,0,0,0,0,0,0,0,0
"15882",25260,2007,0,0,0,0,0,0,0,0,0
"15883",25269,2007,1,0,0,0,0,0,0,1,0
"15884",25279,2007,0,0,0,0,0,0,0,0,0
"15885",25281,2007,0,0,0,0,0,0,0,0,0
"15886",25286,2007,0,0,0,0,0,0,0,0,0
"15887",25288,2007,0,0,0,0,0,0,0,0,0
"15888",25290,2007,1,0,1,0,0,0,0,1,0
"15889",25293,2007,0,0,0,0,0,0,0,0,0
"15890",25295,2007,0,0,0,0,0,0,0,0,0
"15891",25297,2007,0,0,0,0,0,0,0,0,0
"15892",25299,2007,0,0,0,0,0,0,0,0,0
"15893",25307,2007,1,0,0,0,0,0,0,1,0
"15894",25312,2007,0,0,0,0,0,0,0,0,0
"15895",25317,2007,0,0,0,0,0,0,0,0,0
"15896",25320,2007,0,0,0,0,0,0,0,0,0
"15897",25322,2007,0,0,0,0,0,0,0,0,0
"15898",25324,2007,0,0,0,0,0,0,0,0,0
"15899",25326,2007,0,0,0,0,0,0,0,0,0
"15900",25328,2007,0,0,0,0,0,0,0,0,0
"15901",25335,2007,1,0,0,0,0,0,0,1,0
"15902",25339,2007,0,0,0,0,0,0,0,0,0
"15903",25368,2007,0,0,0,0,0,0,0,0,0
"15904",25372,2007,0,0,0,0,0,0,0,0,0
"15905",25377,2007,0,0,0,0,0,0,0,0,0
"15906",25386,2007,1,0,0,0,0,0,0,1,0
"15907",25394,2007,0,0,0,0,0,0,0,0,0
"15908",25398,2007,0,0,0,0,0,0,0,0,0
"15909",25402,2007,0,0,0,0,0,0,0,0,0
"15910",25407,2007,0,0,0,0,0,0,0,0,0
"15911",25426,2007,0,0,0,0,0,0,0,0,0
"15912",25430,2007,0,0,0,0,0,0,0,0,0
"15913",25436,2007,1,0,0,0,0,0,0,1,0
"15914",25438,2007,1,0,0,0,0,0,0,1,0
"15915",25473,2007,0,0,0,0,0,0,0,0,0
"15916",25483,2007,0,0,0,0,0,0,0,0,0
"15917",25486,2007,0,0,0,0,0,0,0,0,0
"15918",25488,2007,1,0,0,0,0,0,0,1,0
"15919",25489,2007,0,0,0,0,0,0,0,0,0
"15920",25491,2007,0,0,0,0,0,0,0,0,0
"15921",25506,2007,0,0,0,0,0,0,0,0,0
"15922",25513,2007,0,0,0,0,0,0,0,0,0
"15923",25518,2007,0,0,0,0,0,0,0,0,0
"15924",25524,2007,0,0,0,0,0,0,0,0,0
"15925",25530,2007,1,1,0,0,0,0,0,1,1
"15926",25535,2007,0,0,0,0,0,0,0,0,0
"15927",25572,2007,0,0,1,0,0,0,0,1,0
"15928",25580,2007,0,0,0,0,0,0,0,0,0
"15929",25592,2007,0,0,0,0,0,0,0,0,0
"15930",25594,2007,0,0,0,0,0,0,0,0,0
"15931",25596,2007,0,0,0,0,0,0,0,0,0
"15932",25599,2007,0,0,0,0,0,0,0,0,0
"15933",25612,2007,0,0,0,0,0,0,0,0,0
"15934",25645,2007,0,0,0,0,0,0,0,0,0
"15935",25649,2007,0,0,0,0,0,0,0,0,0
"15936",25653,2007,0,0,0,0,0,0,0,0,0
"15937",25658,2007,0,0,0,0,0,0,0,0,0
"15938",25662,2007,0,0,0,0,0,0,0,0,0
"15939",25718,2007,0,0,0,0,0,0,0,0,0
"15940",25736,2007,0,0,0,0,0,0,0,0,0
"15941",25740,2007,0,0,0,0,0,0,0,0,0
"15942",25743,2007,0,0,0,0,0,0,0,0,0
"15943",25745,2007,0,0,0,0,0,0,0,0,0
"15944",25754,2007,0,0,0,0,0,0,0,0,0
"15945",25758,2007,0,0,0,0,0,0,0,0,0
"15946",25769,2007,0,0,0,0,0,0,0,0,0
"15947",25772,2007,0,0,0,0,0,0,0,0,0
"15948",25777,2007,0,0,0,0,0,0,0,0,0
"15949",25779,2007,0,0,0,0,0,0,0,0,0
"15950",25781,2007,0,0,0,0,0,0,0,0,0
"15951",25785,2007,0,0,0,0,0,0,0,0,0
"15952",25793,2007,0,0,0,0,0,0,0,0,0
"15953",25797,2007,0,0,0,0,0,0,0,0,0
"15954",25799,2007,0,0,0,0,0,0,0,0,0
"15955",25805,2007,0,0,0,0,0,0,0,0,0
"15956",25807,2007,0,0,0,0,0,0,0,0,0
"15957",25815,2007,0,0,0,0,0,0,0,0,0
"15958",25817,2007,0,0,0,0,0,0,0,0,0
"15959",25823,2007,0,0,0,0,0,0,0,0,0
"15960",25839,2007,0,0,0,0,0,0,0,0,0
"15961",25841,2007,0,0,0,0,0,0,0,0,0
"15962",25843,2007,0,0,0,0,0,0,0,0,0
"15963",25845,2007,0,0,0,0,0,0,0,0,0
"15964",25851,2007,0,0,0,0,0,0,0,0,0
"15965",25862,2007,0,0,0,0,0,0,0,0,0
"15966",25867,2007,0,0,0,0,0,0,0,0,0
"15967",25871,2007,0,0,0,0,0,0,0,0,0
"15968",25873,2007,0,0,0,0,0,0,0,0,0
"15969",25875,2007,0,0,0,0,0,0,0,0,0
"15970",25878,2007,1,0,0,0,0,0,0,1,0
"15971",25885,2007,0,0,0,0,0,0,0,0,0
"15972",25898,2007,0,0,0,0,0,0,0,0,0
"15973",25899,2007,0,1,0,0,0,0,0,0,1
"15974",27001,2007,1,0,1,0,0,0,0,1,0
"15975",27006,2007,0,0,0,0,0,0,0,0,0
"15976",27025,2007,0,0,0,0,0,0,0,0,0
"15977",27050,2007,0,0,1,0,0,0,0,1,0
"15978",27073,2007,0,0,1,0,0,0,0,1,0
"15979",27075,2007,1,1,0,0,0,0,0,1,1
"15980",27077,2007,0,1,0,0,0,0,0,0,1
"15981",27099,2007,1,0,0,0,0,0,0,1,0
"15982",27135,2007,0,0,0,0,0,0,0,0,0
"15983",27150,2007,1,0,0,0,0,0,0,1,0
"15984",27160,2007,0,0,0,0,0,0,0,0,0
"15985",27205,2007,1,1,0,0,0,0,0,1,1
"15986",27245,2007,1,0,0,0,0,0,0,1,0
"15987",27250,2007,0,0,0,0,0,0,0,0,0
"15988",27361,2007,0,0,1,0,0,0,0,1,0
"15989",27372,2007,1,0,0,0,0,0,0,1,0
"15990",27413,2007,0,0,0,0,0,0,0,0,0
"15991",27425,2007,1,0,0,0,0,0,0,1,0
"15992",27430,2007,0,0,0,0,0,0,0,0,0
"15993",27450,2007,0,0,0,0,0,0,0,0,0
"15994",27491,2007,1,0,1,0,0,0,0,1,0
"15995",27495,2007,0,0,0,0,0,0,0,0,0
"15996",27580,2007,1,0,0,0,0,0,0,1,0
"15997",27600,2007,0,0,0,0,0,0,0,0,0
"15998",27615,2007,1,0,0,0,0,0,0,1,0
"15999",27660,2007,1,0,1,0,0,0,0,1,0
"16000",27745,2007,1,1,1,0,0,0,0,1,1
"16001",27787,2007,1,0,1,0,0,0,0,1,0
"16002",27800,2007,0,0,0,0,0,0,0,0,0
"16003",27810,2007,0,0,1,0,0,0,0,1,0
"16004",41001,2007,1,1,1,0,0,0,0,1,1
"16005",41006,2007,1,0,0,0,0,0,0,1,0
"16006",41013,2007,1,0,0,0,0,0,0,1,0
"16007",41016,2007,1,0,0,0,0,0,0,1,0
"16008",41020,2007,1,0,0,0,0,0,0,1,0
"16009",41026,2007,1,0,0,0,0,0,0,1,0
"16010",41078,2007,1,0,0,0,0,0,0,1,0
"16011",41132,2007,1,0,0,0,0,0,0,1,0
"16012",41206,2007,1,0,0,0,0,0,0,1,0
"16013",41244,2007,0,0,0,0,0,0,0,0,0
"16014",41298,2007,1,0,0,0,0,0,0,1,0
"16015",41306,2007,1,0,0,0,0,0,0,1,0
"16016",41319,2007,0,0,0,0,0,0,0,0,0
"16017",41349,2007,1,0,0,0,0,0,0,1,0
"16018",41357,2007,0,0,0,0,0,0,0,0,0
"16019",41359,2007,1,0,0,0,0,0,0,1,0
"16020",41378,2007,1,0,0,0,0,0,0,1,0
"16021",41396,2007,1,0,0,0,0,0,0,1,0
"16022",41483,2007,0,0,0,0,0,0,0,0,0
"16023",41503,2007,0,0,0,0,0,0,0,0,0
"16024",41518,2007,0,0,0,0,0,0,0,0,0
"16025",41524,2007,0,0,0,0,0,0,0,0,0
"16026",41530,2007,0,0,0,0,0,0,0,0,0
"16027",41548,2007,1,0,0,0,0,0,0,1,0
"16028",41551,2007,1,0,0,0,0,0,0,1,0
"16029",41615,2007,1,0,0,0,0,0,0,1,0
"16030",41660,2007,0,0,0,0,0,0,0,0,0
"16031",41668,2007,1,0,0,0,0,0,0,1,0
"16032",41676,2007,1,0,0,0,0,0,0,1,0
"16033",41770,2007,0,0,0,0,0,0,0,0,0
"16034",41791,2007,1,0,0,0,0,0,0,1,0
"16035",41797,2007,1,0,0,0,0,0,0,1,0
"16036",41799,2007,1,0,0,0,0,0,0,1,0
"16037",41801,2007,1,0,0,0,0,0,0,1,0
"16038",41807,2007,1,0,0,0,0,0,0,1,0
"16039",41872,2007,0,0,0,0,0,0,0,0,0
"16040",41885,2007,0,0,0,0,0,0,0,0,0
"16041",44001,2007,1,1,1,0,0,0,0,1,1
"16042",44035,2007,1,0,1,0,0,0,0,1,0
"16043",44078,2007,1,1,1,0,0,0,0,1,1
"16044",44090,2007,1,1,1,0,0,0,0,1,1
"16045",44098,2007,1,0,1,0,0,0,0,1,0
"16046",44110,2007,0,1,0,0,0,0,0,0,1
"16047",44279,2007,1,1,1,0,0,0,0,1,1
"16048",44378,2007,0,0,0,0,0,0,0,0,0
"16049",44420,2007,0,0,0,0,0,0,0,0,0
"16050",44430,2007,1,1,1,0,0,0,0,1,1
"16051",44560,2007,0,0,0,0,0,0,0,0,0
"16052",44650,2007,1,0,1,0,0,0,0,1,0
"16053",44847,2007,0,0,0,0,0,0,0,0,0
"16054",44855,2007,1,0,1,0,0,0,0,1,0
"16055",44874,2007,1,0,1,0,0,0,0,1,0
"16056",47001,2007,1,1,1,0,0,0,0,1,1
"16057",47030,2007,0,0,0,0,0,0,0,0,0
"16058",47053,2007,0,0,0,0,0,0,0,0,0
"16059",47058,2007,0,0,0,0,0,0,0,0,0
"16060",47161,2007,0,0,0,0,0,0,0,0,0
"16061",47170,2007,1,1,0,0,0,0,0,1,1
"16062",47189,2007,1,1,1,0,0,0,0,1,1
"16063",47205,2007,0,0,0,0,0,0,0,0,0
"16064",47245,2007,0,0,0,0,0,0,0,0,0
"16065",47258,2007,0,0,0,0,0,0,0,0,0
"16066",47268,2007,0,1,0,0,0,0,0,0,1
"16067",47288,2007,1,1,1,0,0,0,0,1,1
"16068",47318,2007,0,0,0,0,0,0,0,0,0
"16069",47460,2007,0,1,0,0,0,0,0,0,1
"16070",47541,2007,0,0,0,0,0,0,0,0,0
"16071",47545,2007,0,0,0,0,0,0,0,0,0
"16072",47551,2007,0,0,0,0,0,0,0,0,0
"16073",47555,2007,1,0,0,0,0,0,0,1,0
"16074",47570,2007,0,0,0,0,0,0,0,0,0
"16075",47605,2007,0,0,0,0,0,0,0,0,0
"16076",47660,2007,1,0,0,0,0,0,0,1,0
"16077",47675,2007,0,0,0,0,0,0,0,0,0
"16078",47692,2007,0,1,0,0,0,0,0,0,1
"16079",47703,2007,0,0,0,0,0,0,0,0,0
"16080",47707,2007,0,0,0,0,0,0,0,0,0
"16081",47720,2007,0,0,0,0,0,0,0,0,0
"16082",47745,2007,0,0,0,0,0,0,0,0,0
"16083",47798,2007,1,1,0,0,0,0,0,1,1
"16084",47960,2007,0,0,0,0,0,0,0,0,0
"16085",47980,2007,0,1,0,0,0,0,0,0,1
"16086",50001,2007,1,1,0,0,0,0,0,1,1
"16087",50006,2007,1,0,0,0,0,0,0,1,0
"16088",50110,2007,0,1,0,0,0,0,0,0,1
"16089",50124,2007,0,0,0,0,0,0,0,0,0
"16090",50150,2007,0,0,0,0,0,0,0,0,0
"16091",50223,2007,1,0,0,0,0,0,0,1,0
"16092",50226,2007,1,0,0,0,0,0,0,1,0
"16093",50245,2007,1,0,0,0,0,0,0,1,0
"16094",50251,2007,1,0,0,0,0,0,0,1,0
"16095",50270,2007,1,0,0,0,0,0,0,1,0
"16096",50287,2007,1,0,0,0,0,0,0,1,0
"16097",50313,2007,1,0,0,0,0,0,0,1,0
"16098",50318,2007,0,0,0,0,0,0,0,0,0
"16099",50325,2007,1,0,0,0,0,0,0,1,0
"16100",50330,2007,1,0,0,0,0,0,0,1,0
"16101",50350,2007,1,0,0,0,0,0,0,1,0
"16102",50370,2007,1,0,0,0,0,0,0,1,0
"16103",50400,2007,1,1,0,0,0,0,0,1,1
"16104",50450,2007,1,1,0,0,0,0,0,1,1
"16105",50568,2007,1,1,0,0,0,0,0,1,1
"16106",50573,2007,1,1,0,0,0,0,0,1,1
"16107",50577,2007,1,0,0,0,0,0,0,1,0
"16108",50590,2007,1,1,0,0,0,0,0,1,1
"16109",50606,2007,0,0,0,0,0,0,0,0,0
"16110",50680,2007,0,0,0,0,0,0,0,0,0
"16111",50683,2007,1,1,0,0,0,0,0,1,1
"16112",50686,2007,0,0,0,0,0,0,0,0,0
"16113",50689,2007,1,1,0,0,0,0,0,1,1
"16114",50711,2007,1,1,1,0,0,0,0,1,1
"16115",52001,2007,1,0,1,0,0,0,0,1,0
"16116",52019,2007,0,0,0,0,0,0,0,0,0
"16117",52022,2007,0,0,0,0,0,0,0,0,0
"16118",52036,2007,0,0,0,0,0,0,0,0,0
"16119",52051,2007,0,0,0,0,0,0,0,0,0
"16120",52079,2007,1,0,1,0,0,0,0,1,0
"16121",52083,2007,0,0,0,0,0,0,0,0,0
"16122",52110,2007,0,0,0,0,0,0,0,0,0
"16123",52203,2007,0,0,0,0,0,0,0,0,0
"16124",52207,2007,0,0,0,0,0,0,0,0,0
"16125",52210,2007,0,0,0,0,0,0,0,0,0
"16126",52215,2007,1,0,0,0,0,0,0,1,0
"16127",52224,2007,0,0,0,0,0,0,0,0,0
"16128",52227,2007,1,0,0,0,0,0,0,1,0
"16129",52233,2007,1,1,1,0,0,0,0,1,1
"16130",52240,2007,0,0,0,0,0,0,0,0,0
"16131",52250,2007,1,0,1,0,0,0,0,1,0
"16132",52254,2007,0,1,0,0,0,0,0,0,1
"16133",52256,2007,1,1,0,0,0,0,0,1,1
"16134",52258,2007,0,0,0,0,0,0,0,0,0
"16135",52260,2007,0,0,0,0,0,0,0,0,0
"16136",52287,2007,0,0,0,0,0,0,0,0,0
"16137",52317,2007,1,0,0,0,0,0,0,1,0
"16138",52320,2007,0,0,0,0,0,0,0,0,0
"16139",52323,2007,0,0,0,0,0,0,0,0,0
"16140",52352,2007,1,0,0,0,0,0,0,1,0
"16141",52354,2007,0,0,0,0,0,0,0,0,0
"16142",52356,2007,1,1,1,0,0,0,0,1,1
"16143",52378,2007,0,0,0,0,0,0,0,0,0
"16144",52381,2007,1,0,0,0,0,0,0,1,0
"16145",52385,2007,0,0,0,0,0,0,0,0,0
"16146",52390,2007,1,0,0,0,0,0,0,1,0
"16147",52399,2007,1,0,0,0,0,0,0,1,0
"16148",52405,2007,0,1,0,0,0,0,0,0,1
"16149",52411,2007,0,0,0,0,0,0,0,0,0
"16150",52418,2007,1,1,1,0,0,0,0,1,1
"16151",52427,2007,1,0,0,0,0,0,0,1,0
"16152",52435,2007,1,0,0,0,0,0,0,1,0
"16153",52473,2007,1,0,0,0,0,0,0,1,0
"16154",52480,2007,1,0,0,0,0,0,0,1,0
"16155",52490,2007,1,0,0,0,0,0,0,1,0
"16156",52506,2007,1,0,0,0,0,0,0,1,0
"16157",52520,2007,0,0,0,0,0,0,0,0,0
"16158",52540,2007,1,1,0,0,0,0,0,1,1
"16159",52560,2007,0,0,1,0,0,0,0,1,0
"16160",52565,2007,0,0,0,0,0,0,0,0,0
"16161",52573,2007,1,0,0,0,0,0,0,1,0
"16162",52585,2007,0,0,0,0,0,0,0,0,0
"16163",52612,2007,1,0,1,0,0,0,0,1,0
"16164",52621,2007,1,0,1,0,0,0,0,1,0
"16165",52678,2007,1,1,1,0,0,0,0,1,1
"16166",52683,2007,0,0,0,0,0,0,0,0,0
"16167",52685,2007,1,0,0,0,0,0,0,1,0
"16168",52687,2007,0,1,0,0,0,0,0,0,1
"16169",52693,2007,0,0,0,0,0,0,0,0,0
"16170",52694,2007,0,0,0,0,0,0,0,0,0
"16171",52696,2007,1,0,1,0,0,0,0,1,0
"16172",52699,2007,0,0,1,0,0,0,0,1,0
"16173",52720,2007,0,0,0,0,0,0,0,0,0
"16174",52786,2007,1,1,0,0,0,0,1,1,1
"16175",52788,2007,0,0,0,0,0,0,0,0,0
"16176",52835,2007,1,0,1,0,0,0,0,1,0
"16177",52838,2007,1,0,0,0,0,0,0,1,0
"16178",52885,2007,0,0,0,0,0,0,0,0,0
"16179",54001,2007,1,1,1,0,0,0,0,1,1
"16180",54003,2007,1,1,1,0,0,0,0,1,1
"16181",54051,2007,0,0,1,0,0,0,0,1,0
"16182",54099,2007,0,0,0,0,0,0,0,0,0
"16183",54109,2007,1,0,0,0,0,0,0,1,0
"16184",54125,2007,0,0,0,0,0,0,0,0,0
"16185",54128,2007,0,0,0,0,0,0,0,0,0
"16186",54172,2007,0,0,0,0,0,0,0,0,0
"16187",54174,2007,0,0,1,0,0,0,0,1,0
"16188",54206,2007,1,1,1,0,0,0,0,1,1
"16189",54223,2007,0,0,0,0,0,0,0,0,0
"16190",54239,2007,0,0,0,0,0,0,0,0,0
"16191",54245,2007,1,1,1,0,0,0,0,1,1
"16192",54250,2007,1,0,1,0,0,0,0,1,0
"16193",54261,2007,1,1,0,0,0,0,0,1,1
"16194",54313,2007,0,0,0,0,0,0,0,0,0
"16195",54344,2007,1,0,1,0,0,0,0,1,0
"16196",54347,2007,0,0,1,0,0,0,0,1,0
"16197",54377,2007,0,0,0,0,0,0,0,0,0
"16198",54385,2007,0,0,0,0,0,0,0,0,0
"16199",54398,2007,1,0,1,0,0,0,0,1,0
"16200",54405,2007,0,0,1,0,0,0,0,1,0
"16201",54418,2007,0,0,0,0,0,0,0,0,0
"16202",54480,2007,0,0,0,0,0,0,0,0,0
"16203",54498,2007,1,1,1,0,0,0,0,1,1
"16204",54518,2007,0,0,0,0,0,0,0,0,0
"16205",54520,2007,0,0,0,0,0,0,0,0,0
"16206",54553,2007,0,1,0,0,0,0,0,0,1
"16207",54599,2007,0,0,0,0,0,0,0,0,0
"16208",54660,2007,0,0,0,0,0,0,0,0,0
"16209",54670,2007,1,0,1,0,0,0,0,1,0
"16210",54673,2007,0,0,0,0,0,0,0,0,0
"16211",54680,2007,1,0,0,0,0,0,0,1,0
"16212",54720,2007,1,0,0,0,0,0,0,1,0
"16213",54743,2007,0,0,0,0,0,0,0,0,0
"16214",54800,2007,1,0,1,0,0,0,0,1,0
"16215",54810,2007,1,1,1,0,0,0,0,1,1
"16216",54820,2007,0,0,1,0,0,0,0,1,0
"16217",54871,2007,0,0,0,0,0,0,0,0,0
"16218",54874,2007,0,0,0,0,0,0,0,0,0
"16219",63001,2007,1,0,0,0,0,0,0,1,0
"16220",63111,2007,1,0,0,0,0,0,0,1,0
"16221",63130,2007,1,0,0,0,0,0,0,1,0
"16222",63190,2007,0,0,0,0,0,0,0,0,0
"16223",63212,2007,1,0,0,0,0,0,0,1,0
"16224",63272,2007,0,0,0,0,0,0,0,0,0
"16225",63302,2007,1,0,0,0,0,0,0,1,0
"16226",63401,2007,1,0,0,0,0,0,0,1,0
"16227",63470,2007,1,0,0,0,0,0,0,1,0
"16228",63548,2007,1,0,0,0,0,0,0,1,0
"16229",63594,2007,0,0,0,0,0,0,0,0,0
"16230",63690,2007,1,0,0,0,0,0,0,1,0
"16231",66001,2007,1,0,1,0,0,0,0,1,0
"16232",66045,2007,1,0,0,0,0,0,0,1,0
"16233",66075,2007,1,0,0,0,0,0,0,1,0
"16234",66088,2007,0,0,0,0,0,0,0,0,0
"16235",66170,2007,1,0,0,0,0,0,0,1,0
"16236",66318,2007,1,0,0,0,0,0,0,1,0
"16237",66383,2007,1,0,1,0,0,0,0,1,0
"16238",66400,2007,0,0,0,0,0,0,0,0,0
"16239",66440,2007,0,0,0,0,0,0,0,0,0
"16240",66456,2007,1,0,1,0,0,0,0,1,0
"16241",66572,2007,1,0,1,0,0,0,0,1,0
"16242",66594,2007,0,0,0,0,0,0,0,0,0
"16243",66682,2007,1,0,1,0,0,0,0,1,0
"16244",66687,2007,1,0,0,0,0,0,0,1,0
"16245",68001,2007,1,1,1,0,0,0,0,1,1
"16246",68013,2007,0,0,0,0,0,0,0,0,0
"16247",68020,2007,0,0,0,0,0,0,0,0,0
"16248",68051,2007,0,0,0,0,0,0,0,0,0
"16249",68077,2007,0,0,0,0,0,0,0,0,0
"16250",68079,2007,0,0,0,0,0,0,0,0,0
"16251",68081,2007,1,1,1,0,0,0,0,1,1
"16252",68092,2007,1,0,0,0,0,0,0,1,0
"16253",68101,2007,1,0,1,0,0,0,0,1,0
"16254",68121,2007,0,0,0,0,0,0,0,0,0
"16255",68132,2007,0,0,0,0,0,0,0,0,0
"16256",68147,2007,0,0,0,0,0,0,0,0,0
"16257",68152,2007,0,0,0,0,0,0,0,0,0
"16258",68160,2007,0,0,1,0,0,0,0,1,0
"16259",68162,2007,0,0,0,0,0,0,0,0,0
"16260",68167,2007,0,0,0,0,0,0,0,0,0
"16261",68169,2007,0,0,0,0,0,0,0,0,0
"16262",68176,2007,0,0,0,0,0,0,0,0,0
"16263",68179,2007,0,0,0,0,0,0,0,0,0
"16264",68190,2007,1,0,0,0,0,0,0,1,0
"16265",68207,2007,0,0,0,0,0,0,0,0,0
"16266",68209,2007,0,0,0,0,0,0,0,0,0
"16267",68211,2007,0,0,1,0,0,0,0,1,0
"16268",68217,2007,0,0,0,0,0,0,0,0,0
"16269",68229,2007,0,0,0,0,0,0,0,0,0
"16270",68235,2007,0,0,0,0,0,0,0,0,0
"16271",68245,2007,0,0,0,0,0,0,0,0,0
"16272",68250,2007,0,0,1,0,0,0,0,1,0
"16273",68255,2007,0,0,0,0,0,0,0,0,0
"16274",68264,2007,0,0,0,0,0,0,0,0,0
"16275",68266,2007,0,0,0,0,0,0,0,0,0
"16276",68271,2007,0,1,0,0,0,0,0,0,1
"16277",68276,2007,1,1,0,0,0,0,0,1,1
"16278",68296,2007,0,0,1,0,0,0,0,1,0
"16279",68298,2007,0,0,0,0,0,0,0,0,0
"16280",68307,2007,1,0,1,0,0,0,0,1,0
"16281",68318,2007,0,0,0,0,0,0,0,0,0
"16282",68320,2007,0,0,0,0,0,0,0,0,0
"16283",68322,2007,0,0,0,0,0,0,0,0,0
"16284",68324,2007,0,0,0,0,0,0,0,0,0
"16285",68327,2007,0,0,0,0,0,0,0,0,0
"16286",68344,2007,0,0,0,0,0,0,0,0,0
"16287",68368,2007,0,0,0,0,0,0,0,0,0
"16288",68370,2007,0,0,1,0,0,0,0,1,0
"16289",68377,2007,0,0,1,0,0,0,0,1,0
"16290",68385,2007,1,0,0,0,0,0,0,1,0
"16291",68397,2007,0,0,0,0,0,0,0,0,0
"16292",68406,2007,1,0,0,0,0,0,0,1,0
"16293",68418,2007,0,0,0,0,0,0,0,0,0
"16294",68425,2007,0,0,0,0,0,0,0,0,0
"16295",68432,2007,0,0,0,0,0,0,0,0,0
"16296",68444,2007,0,0,0,0,0,0,0,0,0
"16297",68464,2007,0,0,0,0,0,0,0,0,0
"16298",68468,2007,0,0,0,0,0,0,0,0,0
"16299",68498,2007,0,0,0,0,0,0,0,0,0
"16300",68500,2007,0,0,0,0,0,0,0,0,0
"16301",68502,2007,1,0,1,0,0,0,0,1,0
"16302",68522,2007,0,0,0,0,0,0,0,0,0
"16303",68524,2007,0,0,0,0,0,0,0,0,0
"16304",68533,2007,0,0,0,0,0,0,0,0,0
"16305",68547,2007,0,1,1,0,0,0,0,1,1
"16306",68549,2007,0,0,0,0,0,0,0,0,0
"16307",68572,2007,0,0,0,0,0,0,0,0,0
"16308",68573,2007,1,0,0,0,0,0,0,1,0
"16309",68575,2007,1,1,0,0,0,0,0,1,1
"16310",68615,2007,1,0,0,0,0,0,0,1,0
"16311",68655,2007,1,1,1,0,0,0,0,1,1
"16312",68669,2007,0,0,0,0,0,0,0,0,0
"16313",68673,2007,0,0,0,0,0,0,0,0,0
"16314",68679,2007,0,0,0,0,0,0,0,0,0
"16315",68682,2007,0,0,0,0,0,0,0,0,0
"16316",68684,2007,0,0,0,0,0,0,0,0,0
"16317",68686,2007,0,0,0,0,0,0,0,0,0
"16318",68689,2007,0,0,1,0,0,0,0,1,0
"16319",68705,2007,0,0,0,0,0,0,0,0,0
"16320",68720,2007,0,0,0,0,0,0,0,0,0
"16321",68745,2007,0,0,0,0,0,0,0,0,0
"16322",68755,2007,0,0,1,0,0,0,0,1,0
"16323",68770,2007,0,0,0,0,0,0,0,0,0
"16324",68773,2007,1,0,0,0,0,0,0,1,0
"16325",68780,2007,0,0,0,0,0,0,0,0,0
"16326",68820,2007,0,0,1,0,0,0,0,1,0
"16327",68855,2007,0,0,0,0,0,0,0,0,0
"16328",68861,2007,1,0,1,0,0,0,0,1,0
"16329",68867,2007,0,0,0,0,0,0,0,0,0
"16330",68872,2007,0,0,0,0,0,0,0,0,0
"16331",68895,2007,0,0,0,0,0,0,0,0,0
"16332",70001,2007,1,0,1,0,0,0,0,1,0
"16333",70110,2007,0,0,0,0,0,0,0,0,0
"16334",70124,2007,0,0,0,0,0,0,0,0,0
"16335",70204,2007,1,0,0,0,0,0,0,1,0
"16336",70215,2007,1,1,1,0,0,0,0,1,1
"16337",70221,2007,0,0,0,0,0,0,0,0,0
"16338",70230,2007,1,0,0,0,0,0,0,1,0
"16339",70233,2007,1,0,0,0,0,0,0,1,0
"16340",70235,2007,1,1,0,0,0,0,0,1,1
"16341",70265,2007,0,1,0,0,0,0,0,0,1
