mun,year,FARC,ELN,AUC,Guerrilla,Paramilitaries
5031,2012,0,0,0,0,0
5034,2012,0,0,0,0,0
5036,2012,0,0,0,0,0
5038,2012,0,0,0,0,0
5040,2012,0,0,0,0,0
5042,2012,0,0,0,0,0
5044,2012,0,0,0,0,0
5045,2012,0,0,0,0,0
5051,2012,0,0,0,0,0
5055,2012,0,0,0,0,0
5059,2012,0,0,0,0,0
5079,2012,0,0,0,0,0
5086,2012,0,0,0,0,0
5088,2012,0,0,0,0,0
5091,2012,0,0,0,0,0
5093,2012,0,0,0,0,0
5101,2012,0,0,0,0,0
5107,2012,0,0,0,0,0
5113,2012,0,0,0,0,0
5120,2012,0,0,0,0,0
5125,2012,0,0,0,0,0
5129,2012,0,0,0,0,0
5134,2012,0,0,0,0,0
5138,2012,0,0,0,0,0
5142,2012,0,0,0,0,0
5145,2012,0,0,0,0,0
5147,2012,0,0,0,0,0
5148,2012,0,0,0,0,0
5150,2012,0,0,0,0,0
5154,2012,0,0,0,0,0
5172,2012,1,0,0,1,0
5172,2012,1,0,0,1,0
5190,2012,0,0,0,0,0
5197,2012,0,0,0,0,0
5206,2012,0,0,0,0,0
5209,2012,0,0,0,0,0
5212,2012,0,0,0,0,0
5234,2012,0,0,0,0,0
5237,2012,0,0,0,0,0
5240,2012,0,0,0,0,0
5250,2012,1,0,0,1,0
5264,2012,0,0,0,0,0
5266,2012,0,0,0,0,0
5282,2012,0,0,0,0,0
5284,2012,0,0,0,0,0
5306,2012,0,0,0,0,0
5308,2012,0,0,0,0,0
5310,2012,0,0,0,0,0
5313,2012,0,0,0,0,0
5315,2012,0,0,0,0,0
5318,2012,0,0,0,0,0
5321,2012,0,0,0,0,0
5347,2012,0,0,0,0,0
5353,2012,0,0,0,0,0
5360,2012,0,0,0,0,0
5361,2012,0,0,0,0,0
5364,2012,0,0,0,0,0
5368,2012,0,0,0,0,0
5376,2012,0,0,0,0,0
5380,2012,0,0,0,0,0
5390,2012,0,0,0,0,0
5400,2012,0,0,0,0,0
5411,2012,0,0,0,0,0
5425,2012,0,0,0,0,0
5440,2012,0,0,0,0,0
5467,2012,0,0,0,0,0
5475,2012,0,0,0,0,0
5480,2012,0,0,0,0,0
5483,2012,0,0,0,0,0
5490,2012,0,0,0,0,0
5495,2012,0,0,0,0,0
5501,2012,0,0,0,0,0
5541,2012,0,0,0,0,0
5543,2012,0,0,0,0,0
5576,2012,0,0,0,0,0
5579,2012,0,0,0,0,0
5585,2012,0,0,0,0,0
5591,2012,0,0,0,0,0
5604,2012,0,0,0,0,0
5607,2012,0,0,0,0,0
5615,2012,0,0,0,0,0
5628,2012,0,0,0,0,0
5631,2012,0,0,0,0,0
5642,2012,0,0,0,0,0
5647,2012,0,0,0,0,0
5649,2012,0,0,0,0,0
5652,2012,1,0,0,1,0
5656,2012,0,0,0,0,0
5658,2012,0,0,0,0,0
5659,2012,0,0,0,0,0
5660,2012,0,0,0,0,0
5664,2012,0,0,0,0,0
5665,2012,0,0,0,0,0
5667,2012,0,0,0,0,0
5670,2012,0,0,0,0,0
5674,2012,0,0,0,0,0
5679,2012,0,0,0,0,0
5686,2012,0,0,0,0,0
5690,2012,0,0,0,0,0
5697,2012,0,0,0,0,0
5736,2012,1,0,0,1,0
5756,2012,0,0,0,0,0
5761,2012,0,0,0,0,0
5789,2012,0,0,0,0,0
5790,2012,0,0,0,0,0
5792,2012,0,0,0,0,0
5809,2012,0,0,0,0,0
5819,2012,0,0,0,0,0
5837,2012,0,0,0,0,0
5842,2012,0,0,0,0,0
5847,2012,0,0,0,0,0
5854,2012,0,0,0,0,0
5856,2012,0,0,0,0,0
5858,2012,0,0,0,0,0
5861,2012,0,0,0,0,0
5873,2012,0,0,0,0,0
5885,2012,0,0,0,0,0
5887,2012,0,0,0,0,0
5890,2012,0,0,0,0,0
5893,2012,0,0,0,0,0
5895,2012,0,0,0,0,0
8001,2012,0,0,0,0,0
8078,2012,0,0,0,0,0
8137,2012,0,0,0,0,0
8141,2012,0,0,0,0,0
8296,2012,0,0,0,0,0
8372,2012,0,0,0,0,0
8421,2012,0,0,0,0,0
8433,2012,0,0,0,0,0
8436,2012,0,0,0,0,0
8520,2012,0,0,0,0,0
8549,2012,0,0,0,0,0
8558,2012,0,0,0,0,0
8560,2012,0,0,0,0,0
8573,2012,0,0,0,0,0
8606,2012,0,0,0,0,0
8634,2012,0,0,0,0,0
8638,2012,0,0,0,0,0
8675,2012,0,0,0,0,0
8685,2012,0,0,0,0,0
8758,2012,0,0,0,0,0
8770,2012,0,0,0,0,0
8832,2012,0,0,0,0,0
8849,2012,0,0,0,0,0
11001,2012,1,0,0,1,0
13001,2012,0,0,0,0,0
13006,2012,0,0,0,0,0
13030,2012,0,0,0,0,0
13042,2012,0,0,0,0,0
13052,2012,0,0,0,0,0
13062,2012,0,0,0,0,0
13074,2012,0,0,0,0,0
13140,2012,0,0,0,0,0
13160,2012,0,0,0,0,0
13188,2012,0,0,0,0,0
13212,2012,0,0,0,0,0
13222,2012,0,0,0,0,0
13244,2012,0,0,0,0,0
13248,2012,0,0,0,0,0
13268,2012,0,0,0,0,0
13300,2012,0,0,0,0,0
13430,2012,0,0,0,0,0
13433,2012,0,0,0,0,0
13440,2012,0,0,0,0,0
13442,2012,0,0,0,0,0
13458,2012,0,0,0,0,0
13468,2012,0,0,0,0,0
13473,2012,0,0,0,0,0
13490,2012,0,0,0,0,0
13549,2012,0,0,0,0,0
13580,2012,0,0,0,0,0
13600,2012,0,0,0,0,0
13620,2012,0,0,0,0,0
13647,2012,0,0,0,0,0
13650,2012,0,0,0,0,0
13654,2012,0,0,0,0,0
13655,2012,0,0,0,0,0
13657,2012,0,0,0,0,0
13667,2012,0,0,0,0,0
13670,2012,0,0,0,0,0
13673,2012,0,0,0,0,0
13683,2012,0,0,0,0,0
13688,2012,0,0,0,0,0
13744,2012,0,0,0,0,0
13760,2012,0,0,0,0,0
13780,2012,0,0,0,0,0
13810,2012,0,0,0,0,0
13836,2012,0,0,0,0,0
13838,2012,0,0,0,0,0
13873,2012,0,0,0,0,0
13894,2012,0,0,0,0,0
15001,2012,0,0,0,0,0
15022,2012,0,0,0,0,0
15047,2012,0,0,0,0,0
15051,2012,0,0,0,0,0
15087,2012,0,0,0,0,0
15090,2012,0,0,0,0,0
15092,2012,0,0,0,0,0
15097,2012,0,0,0,0,0
15104,2012,0,0,0,0,0
15106,2012,0,0,0,0,0
15109,2012,0,0,0,0,0
15114,2012,0,0,0,0,0
15131,2012,0,0,0,0,0
15135,2012,0,0,0,0,0
15162,2012,0,0,0,0,0
15172,2012,0,0,0,0,0
15176,2012,0,0,0,0,0
15180,2012,0,0,0,0,0
15183,2012,0,0,0,0,0
15185,2012,0,0,0,0,0
15187,2012,0,0,0,0,0
15189,2012,0,0,0,0,0
15204,2012,0,0,0,0,0
15212,2012,0,0,0,0,0
15215,2012,0,0,0,0,0
15218,2012,0,0,0,0,0
15223,2012,0,0,0,0,0
15224,2012,0,0,0,0,0
15226,2012,0,0,0,0,0
15232,2012,0,0,0,0,0
15236,2012,0,0,0,0,0
15238,2012,0,0,0,0,0
15244,2012,0,0,0,0,0
15248,2012,0,0,0,0,0
15272,2012,0,0,0,0,0
15276,2012,0,0,0,0,0
15293,2012,0,0,0,0,0
15296,2012,0,0,0,0,0
15299,2012,0,0,0,0,0
15317,2012,0,0,0,0,0
15322,2012,0,0,0,0,0
15325,2012,0,0,0,0,0
15332,2012,0,0,0,0,0
15362,2012,0,0,0,0,0
15367,2012,0,0,0,0,0
15368,2012,0,0,0,0,0
15377,2012,0,0,0,0,0
15380,2012,0,0,0,0,0
15401,2012,0,0,0,0,0
15403,2012,0,0,0,0,0
15407,2012,0,0,0,0,0
15425,2012,0,0,0,0,0
15442,2012,0,0,0,0,0
15455,2012,0,0,0,0,0
15464,2012,0,0,0,0,0
15466,2012,0,0,0,0,0
15469,2012,0,0,0,0,0
15476,2012,0,0,0,0,0
15480,2012,0,0,0,0,0
15491,2012,0,0,0,0,0
15494,2012,0,0,0,0,0
15500,2012,0,0,0,0,0
15507,2012,0,0,0,0,0
15511,2012,0,0,0,0,0
15514,2012,0,0,0,0,0
15516,2012,0,0,0,0,0
15518,2012,0,0,0,0,0
15522,2012,0,0,0,0,0
15531,2012,0,0,0,0,0
15533,2012,0,0,0,0,0
15537,2012,0,0,0,0,0
15542,2012,0,0,0,0,0
15550,2012,0,0,0,0,0
15572,2012,0,0,0,0,0
15580,2012,0,0,0,0,0
15599,2012,0,0,0,0,0
15600,2012,0,0,0,0,0
15621,2012,0,0,0,0,0
15632,2012,0,0,0,0,0
15638,2012,0,0,0,0,0
15646,2012,0,0,0,0,0
15660,2012,0,0,0,0,0
15664,2012,0,0,0,0,0
15667,2012,0,0,0,0,0
15673,2012,0,0,0,0,0
15676,2012,0,0,0,0,0
15681,2012,0,0,0,0,0
15686,2012,0,0,0,0,0
15690,2012,0,0,0,0,0
15693,2012,0,0,0,0,0
15696,2012,0,0,0,0,0
15720,2012,0,0,0,0,0
15723,2012,0,0,0,0,0
15740,2012,0,0,0,0,0
15753,2012,0,0,0,0,0
15755,2012,0,0,0,0,0
15757,2012,0,0,0,0,0
15759,2012,0,0,0,0,0
15761,2012,0,0,0,0,0
15762,2012,0,0,0,0,0
15763,2012,0,0,0,0,0
15764,2012,0,0,0,0,0
15774,2012,0,0,0,0,0
15776,2012,0,0,0,0,0
15778,2012,0,0,0,0,0
15790,2012,0,0,0,0,0
15798,2012,0,0,0,0,0
15804,2012,0,0,0,0,0
15806,2012,0,0,0,0,0
15808,2012,0,0,0,0,0
15810,2012,0,0,0,0,0
15814,2012,0,0,0,0,0
15816,2012,0,0,0,0,0
15820,2012,0,0,0,0,0
15822,2012,0,0,0,0,0
15832,2012,0,0,0,0,0
15835,2012,0,0,0,0,0
15837,2012,0,0,0,0,0
15839,2012,0,0,0,0,0
15842,2012,0,0,0,0,0
15861,2012,0,0,0,0,0
15879,2012,0,0,0,0,0
15897,2012,0,0,0,0,0
17001,2012,0,0,0,0,0
17013,2012,0,0,0,0,0
17042,2012,0,0,0,0,0
17050,2012,0,0,0,0,0
17088,2012,0,0,0,0,0
17174,2012,0,0,0,0,0
17272,2012,0,0,0,0,0
17380,2012,0,0,0,0,0
17388,2012,0,0,0,0,0
17433,2012,0,0,0,0,0
17442,2012,0,0,0,0,0
17444,2012,0,0,0,0,0
17446,2012,0,0,0,0,0
17486,2012,0,0,0,0,0
17495,2012,0,0,0,0,0
17513,2012,0,0,0,0,0
17524,2012,0,0,0,0,0
17541,2012,0,0,0,0,0
17614,2012,0,0,0,0,0
17616,2012,0,0,0,0,0
17653,2012,0,0,0,0,0
17662,2012,0,0,0,0,0
17665,2012,0,0,0,0,0
17777,2012,0,0,0,0,0
17867,2012,0,0,0,0,0
17873,2012,0,0,0,0,0
17877,2012,0,0,0,0,0
18001,2012,0,0,0,0,0
18029,2012,0,0,0,0,0
18094,2012,0,0,0,0,0
18150,2012,0,0,0,0,0
18205,2012,0,0,0,0,0
18247,2012,0,0,0,0,0
18256,2012,0,0,0,0,0
18410,2012,1,0,0,1,0
18460,2012,0,0,0,0,0
18479,2012,0,0,0,0,0
18592,2012,0,0,0,0,0
18610,2012,0,0,0,0,0
18753,2012,0,0,0,0,0
18756,2012,0,0,0,0,0
18785,2012,0,0,0,0,0
18860,2012,0,0,0,0,0
19001,2012,0,0,0,0,0
19022,2012,0,0,0,0,0
19050,2012,1,0,0,1,0
19075,2012,0,0,0,0,0
19100,2012,0,0,0,0,0
19110,2012,0,0,0,0,0
19130,2012,0,0,0,0,0
19137,2012,1,0,0,1,0
19142,2012,1,0,0,1,0
19212,2012,0,0,0,0,0
19256,2012,0,0,0,0,0
19290,2012,0,0,0,0,0
19318,2012,0,0,0,0,0
19355,2012,0,0,0,0,0
19364,2012,1,0,0,1,0
19392,2012,0,0,0,0,0
19397,2012,0,0,0,0,0
19418,2012,0,0,0,0,0
19450,2012,0,0,0,0,0
19455,2012,0,0,0,0,0
19473,2012,0,0,0,0,0
19513,2012,0,0,0,0,0
19517,2012,0,0,0,0,0
19532,2012,1,0,0,1,0
19533,2012,0,0,0,0,0
19548,2012,0,0,0,0,0
19573,2012,0,0,0,0,0
19585,2012,0,0,0,0,0
19622,2012,0,0,0,0,0
19693,2012,0,0,0,0,0
19698,2012,0,0,0,0,0
19701,2012,0,0,0,0,0
19743,2012,0,0,0,0,0
19760,2012,0,0,0,0,0
19780,2012,0,0,0,0,0
19785,2012,0,0,0,0,0
19807,2012,0,0,0,0,0
19809,2012,0,0,0,0,0
19821,2012,1,0,0,1,0
19824,2012,0,0,0,0,0
19845,2012,1,0,0,1,0
20001,2012,0,0,0,0,0
20011,2012,0,0,0,0,0
20013,2012,0,0,0,0,0
20032,2012,0,0,0,0,0
20045,2012,0,0,0,0,0
20060,2012,0,0,0,0,0
20175,2012,0,0,0,0,0
20178,2012,0,0,0,0,0
20228,2012,0,0,0,0,0
20238,2012,0,0,0,0,0
20250,2012,0,0,0,0,0
20295,2012,0,0,0,0,0
20310,2012,0,0,0,0,0
20383,2012,0,0,0,0,0
20400,2012,0,0,0,0,0
20443,2012,0,0,0,0,0
20517,2012,0,0,0,0,0
20550,2012,0,0,0,0,0
20570,2012,0,0,0,0,0
20614,2012,0,0,0,0,0
20621,2012,0,0,0,0,0
20710,2012,0,0,0,0,0
20750,2012,0,0,0,0,0
20770,2012,0,0,0,0,0
20787,2012,0,0,0,0,0
23001,2012,0,0,0,0,0
23068,2012,0,0,0,0,0
23079,2012,0,0,0,0,0
23090,2012,0,0,0,0,0
23162,2012,0,0,0,0,0
23168,2012,0,0,0,0,0
23182,2012,0,0,0,0,0
23189,2012,0,0,0,0,0
23300,2012,0,0,0,0,0
23350,2012,0,0,0,0,0
23417,2012,0,0,0,0,0
23419,2012,0,0,0,0,0
23464,2012,0,0,0,0,0
23466,2012,0,0,0,0,0
23500,2012,0,0,0,0,0
23555,2012,0,0,0,0,0
23570,2012,0,0,0,0,0
23574,2012,0,0,0,0,0
23580,2012,0,0,0,0,0
23586,2012,0,0,0,0,0
23660,2012,0,0,0,0,0
23670,2012,0,0,0,0,0
23672,2012,0,0,0,0,0
23675,2012,0,0,0,0,0
23678,2012,0,0,0,0,0
23682,2012,0,0,0,0,0
23686,2012,0,0,0,0,0
23807,2012,0,0,0,0,0
23815,2012,0,0,0,0,0
23855,2012,0,0,0,0,0
25001,2012,0,0,0,0,0
25019,2012,0,0,0,0,0
25035,2012,0,0,0,0,0
25040,2012,0,0,0,0,0
25053,2012,0,0,0,0,0
25086,2012,0,0,0,0,0
25095,2012,0,0,0,0,0
25099,2012,0,0,0,0,0
25120,2012,0,0,0,0,0
25123,2012,0,0,0,0,0
25126,2012,0,0,0,0,0
25148,2012,0,0,0,0,0
25151,2012,0,0,0,0,0
25154,2012,0,0,0,0,0
25168,2012,0,0,0,0,0
25175,2012,0,0,0,0,0
25178,2012,0,0,0,0,0
25181,2012,0,0,0,0,0
25183,2012,0,0,0,0,0
25200,2012,0,0,0,0,0
25214,2012,0,0,0,0,0
25224,2012,0,0,0,0,0
25245,2012,0,0,0,0,0
25258,2012,0,0,0,0,0
25260,2012,0,0,0,0,0
25269,2012,0,0,0,0,0
25279,2012,0,0,0,0,0
25281,2012,0,0,0,0,0
25286,2012,0,0,0,0,0
25288,2012,0,0,0,0,0
25290,2012,0,0,0,0,0
25293,2012,0,0,0,0,0
25295,2012,0,0,0,0,0
25297,2012,0,0,0,0,0
25299,2012,0,0,0,0,0
25307,2012,0,0,0,0,0
25312,2012,0,0,0,0,0
25317,2012,0,0,0,0,0
25320,2012,0,0,0,0,0
25322,2012,0,0,0,0,0
25324,2012,0,0,0,0,0
25326,2012,0,0,0,0,0
25328,2012,0,0,0,0,0
25335,2012,0,0,0,0,0
25339,2012,0,0,0,0,0
25368,2012,0,0,0,0,0
25372,2012,0,0,0,0,0
25377,2012,0,0,0,0,0
25386,2012,0,0,0,0,0
25394,2012,0,0,0,0,0
25398,2012,0,0,0,0,0
25402,2012,0,0,0,0,0
25407,2012,0,0,0,0,0
25426,2012,0,0,0,0,0
25430,2012,0,0,0,0,0
25436,2012,0,0,0,0,0
25438,2012,0,0,0,0,0
25473,2012,0,0,0,0,0
25483,2012,0,0,0,0,0
25486,2012,0,0,0,0,0
25488,2012,0,0,0,0,0
25489,2012,0,0,0,0,0
25491,2012,0,0,0,0,0
25506,2012,0,0,0,0,0
25513,2012,0,0,0,0,0
25518,2012,0,0,0,0,0
25524,2012,0,0,0,0,0
25530,2012,0,0,0,0,0
25535,2012,0,0,0,0,0
25572,2012,0,0,0,0,0
25580,2012,0,0,0,0,0
25592,2012,0,0,0,0,0
25594,2012,0,0,0,0,0
25596,2012,0,0,0,0,0
25599,2012,0,0,0,0,0
25612,2012,0,0,0,0,0
25645,2012,0,0,0,0,0
25649,2012,0,0,0,0,0
25653,2012,0,0,0,0,0
25658,2012,0,0,0,0,0
25662,2012,0,0,0,0,0
25718,2012,0,0,0,0,0
25736,2012,0,0,0,0,0
25740,2012,0,0,0,0,0
25743,2012,0,0,0,0,0
25745,2012,0,0,0,0,0
25754,2012,0,0,0,0,0
25758,2012,0,0,0,0,0
25769,2012,0,0,0,0,0
25772,2012,0,0,0,0,0
25777,2012,0,0,0,0,0
25779,2012,0,0,0,0,0
25781,2012,0,0,0,0,0
25785,2012,0,0,0,0,0
25793,2012,0,0,0,0,0
25797,2012,0,0,0,0,0
25799,2012,0,0,0,0,0
25805,2012,0,0,0,0,0
25807,2012,0,0,0,0,0
25815,2012,0,0,0,0,0
25817,2012,0,0,0,0,0
25823,2012,0,0,0,0,0
25839,2012,0,0,0,0,0
25841,2012,0,0,0,0,0
25843,2012,0,0,0,0,0
25845,2012,0,0,0,0,0
25851,2012,0,0,0,0,0
25862,2012,0,0,0,0,0
25867,2012,0,0,0,0,0
25871,2012,0,0,0,0,0
25873,2012,0,0,0,0,0
25875,2012,0,0,0,0,0
25878,2012,0,0,0,0,0
25885,2012,0,0,0,0,0
25898,2012,0,0,0,0,0
25899,2012,0,0,0,0,0
27001,2012,0,0,0,0,0
27006,2012,0,0,0,0,0
27025,2012,0,0,0,0,0
27050,2012,0,0,0,0,0
27073,2012,0,0,0,0,0
27075,2012,0,0,0,0,0
27077,2012,0,0,0,0,0
27099,2012,0,0,0,0,0
27135,2012,0,0,0,0,0
27150,2012,0,0,0,0,0
27160,2012,0,0,0,0,0
27205,2012,0,0,0,0,0
27245,2012,0,0,0,0,0
27250,2012,0,0,0,0,0
27361,2012,0,0,0,0,0
27372,2012,0,0,0,0,0
27413,2012,0,0,0,0,0
27425,2012,0,0,0,0,0
27430,2012,0,0,0,0,0
27450,2012,0,0,0,0,0
27491,2012,0,0,0,0,0
27495,2012,0,0,0,0,0
27580,2012,0,0,0,0,0
27600,2012,0,0,0,0,0
27615,2012,0,0,0,0,0
27660,2012,0,0,0,0,0
27745,2012,0,0,0,0,0
27787,2012,0,0,0,0,0
27800,2012,0,0,0,0,0
27810,2012,0,0,0,0,0
41001,2012,0,0,0,0,0
41006,2012,0,0,0,0,0
41013,2012,0,0,0,0,0
41016,2012,0,0,0,0,0
41020,2012,0,0,0,0,0
41026,2012,0,0,0,0,0
41078,2012,0,0,0,0,0
41132,2012,0,0,0,0,0
41206,2012,0,0,0,0,0
41244,2012,0,0,0,0,0
41298,2012,0,0,0,0,0
41306,2012,0,0,0,0,0
41319,2012,0,0,0,0,0
41349,2012,0,0,0,0,0
41357,2012,0,0,0,0,0
41359,2012,0,0,0,0,0
41378,2012,0,0,0,0,0
41396,2012,0,0,0,0,0
41483,2012,0,0,0,0,0
41503,2012,0,0,0,0,0
41518,2012,0,0,0,0,0
41524,2012,0,0,0,0,0
41530,2012,0,0,0,0,0
41548,2012,0,0,0,0,0
41551,2012,0,0,0,0,0
41615,2012,0,0,0,0,0
41660,2012,0,0,0,0,0
41668,2012,0,0,0,0,0
41676,2012,0,0,0,0,0
41770,2012,0,0,0,0,0
41791,2012,0,0,0,0,0
41797,2012,0,0,0,0,0
41799,2012,0,0,0,0,0
41801,2012,0,0,0,0,0
41807,2012,0,0,0,0,0
41872,2012,0,0,0,0,0
41885,2012,0,0,0,0,0
44001,2012,0,0,0,0,0
44035,2012,0,0,0,0,0
44078,2012,0,0,0,0,0
44090,2012,0,0,0,0,0
44098,2012,0,0,0,0,0
44110,2012,0,0,0,0,0
44279,2012,0,0,0,0,0
44378,2012,0,0,0,0,0
44420,2012,0,0,0,0,0
44430,2012,0,0,0,0,0
44560,2012,0,0,0,0,0
44650,2012,0,0,0,0,0
44847,2012,0,0,0,0,0
44855,2012,0,0,0,0,0
44874,2012,0,0,0,0,0
47001,2012,0,0,0,0,0
47030,2012,0,0,0,0,0
47053,2012,0,0,0,0,0
47058,2012,0,0,0,0,0
47161,2012,0,0,0,0,0
47170,2012,0,0,0,0,0
47189,2012,0,0,0,0,0
47205,2012,0,0,0,0,0
47245,2012,0,0,0,0,0
47258,2012,0,0,0,0,0
47268,2012,0,0,0,0,0
47288,2012,0,0,0,0,0
47318,2012,0,0,0,0,0
47460,2012,0,0,0,0,0
47541,2012,0,0,0,0,0
47545,2012,0,0,0,0,0
47551,2012,0,0,0,0,0
47555,2012,0,0,0,0,0
47570,2012,0,0,0,0,0
47605,2012,0,0,0,0,0
47660,2012,0,0,0,0,0
47675,2012,0,0,0,0,0
47692,2012,0,0,0,0,0
47703,2012,0,0,0,0,0
47707,2012,0,0,0,0,0
47720,2012,0,0,0,0,0
47745,2012,0,0,0,0,0
47798,2012,0,0,0,0,0
47960,2012,0,0,0,0,0
47980,2012,0,0,0,0,0
50001,2012,0,0,0,0,0
50006,2012,0,0,0,0,0
50110,2012,0,0,0,0,0
50124,2012,0,0,0,0,0
50150,2012,0,0,0,0,0
50223,2012,0,0,0,0,0
50226,2012,0,0,0,0,0
50245,2012,0,0,0,0,0
50251,2012,0,0,0,0,0
50270,2012,0,0,0,0,0
50287,2012,0,0,0,0,0
50313,2012,0,0,0,0,0
50318,2012,0,0,0,0,0
50325,2012,0,0,0,0,0
50330,2012,0,0,0,0,0
50350,2012,0,0,0,0,0
50370,2012,0,0,0,0,0
50400,2012,0,0,0,0,0
50450,2012,0,0,0,0,0
50568,2012,0,0,0,0,0
50573,2012,0,0,0,0,0
50577,2012,0,0,0,0,0
50590,2012,0,0,0,0,0
50606,2012,0,0,0,0,0
50680,2012,0,0,0,0,0
50683,2012,0,0,0,0,0
50686,2012,0,0,0,0,0
50689,2012,0,0,0,0,0
50711,2012,1,0,0,1,0
52001,2012,0,0,0,0,0
52019,2012,0,0,0,0,0
52022,2012,0,0,0,0,0
52036,2012,0,0,0,0,0
52051,2012,0,0,0,0,0
52079,2012,1,0,0,1,0
52083,2012,0,0,0,0,0
52110,2012,0,0,0,0,0
52203,2012,0,0,0,0,0
52207,2012,0,0,0,0,0
52210,2012,0,0,0,0,0
52215,2012,0,0,0,0,0
52224,2012,0,0,0,0,0
52227,2012,0,0,0,0,0
52233,2012,0,0,0,0,0
52240,2012,0,0,0,0,0
52250,2012,0,0,0,0,0
52254,2012,0,0,0,0,0
52256,2012,0,0,0,0,0
52258,2012,0,0,0,0,0
52260,2012,0,0,0,0,0
52287,2012,0,0,0,0,0
52317,2012,0,0,0,0,0
52320,2012,0,0,0,0,0
52323,2012,0,0,0,0,0
52352,2012,0,0,0,0,0
52354,2012,0,0,0,0,0
52356,2012,0,0,0,0,0
52378,2012,0,0,0,0,0
52381,2012,0,0,0,0,0
52385,2012,0,0,0,0,0
52390,2012,0,0,0,0,0
52399,2012,0,0,0,0,0
52405,2012,0,0,0,0,0
52411,2012,0,0,0,0,0
52418,2012,0,0,0,0,0
52427,2012,0,0,0,0,0
52435,2012,0,0,0,0,0
52473,2012,0,0,0,0,0
52480,2012,0,0,0,0,0
52490,2012,0,0,0,0,0
52506,2012,0,0,0,0,0
52520,2012,0,0,0,0,0
52540,2012,0,0,0,0,0
52560,2012,0,0,0,0,0
52565,2012,0,0,0,0,0
52573,2012,0,0,0,0,0
52585,2012,0,0,0,0,0
52612,2012,1,0,0,1,0
52621,2012,0,0,0,0,0
52678,2012,0,0,0,0,0
52683,2012,0,0,0,0,0
52685,2012,0,0,0,0,0
52687,2012,0,0,0,0,0
52693,2012,0,0,0,0,0
52694,2012,0,0,0,0,0
52696,2012,0,0,0,0,0
52699,2012,0,0,0,0,0
52720,2012,0,0,0,0,0
52786,2012,0,0,0,0,0
52788,2012,0,0,0,0,0
52835,2012,1,0,0,1,0
52838,2012,0,0,0,0,0
52885,2012,0,0,0,0,0
54001,2012,0,0,0,0,0
54003,2012,0,0,0,0,0
54051,2012,0,0,0,0,0
54099,2012,0,0,0,0,0
54109,2012,0,0,0,0,0
54125,2012,0,0,0,0,0
54128,2012,0,0,0,0,0
54172,2012,0,0,0,0,0
54174,2012,0,0,0,0,0
54206,2012,0,0,0,0,0
54223,2012,0,0,0,0,0
54239,2012,0,0,0,0,0
54245,2012,0,0,0,0,0
54250,2012,0,0,0,0,0
54261,2012,0,0,0,0,0
54313,2012,0,0,0,0,0
54344,2012,1,0,0,1,0
54347,2012,0,0,0,0,0
54377,2012,0,0,0,0,0
54385,2012,0,0,0,0,0
54398,2012,0,0,0,0,0
54405,2012,0,0,0,0,0
54418,2012,0,0,0,0,0
54480,2012,0,0,0,0,0
54498,2012,0,0,0,0,0
54518,2012,0,0,0,0,0
54520,2012,0,0,0,0,0
54553,2012,0,0,0,0,0
54599,2012,0,0,0,0,0
54660,2012,0,0,0,0,0
54670,2012,0,0,0,0,0
54673,2012,0,0,0,0,0
54680,2012,0,0,0,0,0
54720,2012,0,0,0,0,0
54743,2012,0,0,0,0,0
54800,2012,0,0,0,0,0
54810,2012,1,0,0,1,0
54820,2012,0,0,0,0,0
54871,2012,0,0,0,0,0
54874,2012,0,0,0,0,0
63001,2012,0,0,0,0,0
63111,2012,0,0,0,0,0
63130,2012,0,0,0,0,0
63190,2012,0,0,0,0,0
63212,2012,0,0,0,0,0
63272,2012,0,0,0,0,0
63302,2012,0,0,0,0,0
63401,2012,0,0,0,0,0
63470,2012,0,0,0,0,0
63548,2012,0,0,0,0,0
63594,2012,0,0,0,0,0
63690,2012,0,0,0,0,0
66001,2012,0,0,0,0,0
66045,2012,0,0,0,0,0
66075,2012,0,0,0,0,0
66088,2012,0,0,0,0,0
66170,2012,0,0,0,0,0
66318,2012,0,0,0,0,0
66383,2012,0,0,0,0,0
66400,2012,0,0,0,0,0
66440,2012,0,0,0,0,0
66456,2012,0,0,0,0,0
66572,2012,0,0,0,0,0
66594,2012,0,0,0,0,0
66682,2012,0,0,0,0,0
66687,2012,0,0,0,0,0
68001,2012,0,0,0,0,0
68013,2012,0,0,0,0,0
68020,2012,0,0,0,0,0
68051,2012,0,0,0,0,0
68077,2012,0,0,0,0,0
68079,2012,0,0,0,0,0
68081,2012,0,0,0,0,0
68092,2012,0,0,0,0,0
68101,2012,0,0,0,0,0
68121,2012,0,0,0,0,0
68132,2012,0,0,0,0,0
68147,2012,0,0,0,0,0
68152,2012,0,0,0,0,0
68160,2012,0,0,0,0,0
68162,2012,0,0,0,0,0
68167,2012,0,0,0,0,0
68169,2012,0,0,0,0,0
68176,2012,0,0,0,0,0
68179,2012,0,0,0,0,0
68190,2012,0,0,0,0,0
68207,2012,0,0,0,0,0
68209,2012,0,0,0,0,0
68211,2012,0,0,0,0,0
68217,2012,0,0,0,0,0
68229,2012,0,0,0,0,0
68235,2012,0,0,0,0,0
68245,2012,0,0,0,0,0
68250,2012,0,0,0,0,0
68255,2012,0,0,0,0,0
68264,2012,0,0,0,0,0
68266,2012,0,0,0,0,0
68271,2012,0,0,0,0,0
68276,2012,0,0,0,0,0
