"","mun","year","AUC","FARC","Paramilitaries","Guerrilla"
"7781",63111,1994,NA,0,0,0
"7782",63130,1994,NA,0,0,1
"7783",63190,1994,NA,0,1,0
"7784",63212,1994,NA,1,1,1
"7785",63272,1994,NA,0,0,0
"7786",63302,1994,NA,1,0,1
"7787",63401,1994,NA,0,0,0
"7788",63470,1994,NA,0,0,0
"7789",63548,1994,NA,0,0,0
"7790",63594,1994,NA,0,1,0
"7791",63690,1994,NA,1,1,1
"7792",66001,1994,NA,1,1,1
"7793",66045,1994,NA,0,0,0
"7794",66075,1994,NA,0,1,0
"7795",66088,1994,NA,1,1,1
"7796",66170,1994,NA,1,1,1
"7797",66318,1994,NA,1,0,1
"7798",66383,1994,NA,0,1,0
"7799",66400,1994,NA,0,1,0
"7800",66440,1994,NA,0,1,0
"7801",66456,1994,NA,0,0,0
"7802",66572,1994,NA,0,0,1
"7803",66594,1994,NA,1,1,1
"7804",66682,1994,NA,0,1,0
"7805",66687,1994,NA,0,1,0
"7806",68001,1994,NA,1,1,1
"7807",68013,1994,NA,0,1,0
"7808",68020,1994,NA,0,0,0
"7809",68051,1994,NA,0,1,1
"7810",68077,1994,NA,1,0,1
"7811",68079,1994,NA,0,0,0
"7812",68081,1994,NA,1,1,1
"7813",68092,1994,NA,0,0,0
"7814",68101,1994,NA,1,0,1
"7815",68121,1994,NA,0,0,0
"7816",68132,1994,NA,0,0,0
"7817",68147,1994,NA,0,0,1
"7818",68152,1994,NA,0,0,1
"7819",68160,1994,NA,1,1,1
"7820",68162,1994,NA,0,0,1
"7821",68167,1994,NA,0,1,0
"7822",68169,1994,NA,0,0,1
"7823",68176,1994,NA,0,0,0
"7824",68179,1994,NA,0,0,0
"7825",68190,1994,NA,1,0,1
"7826",68207,1994,NA,0,0,1
"7827",68209,1994,NA,1,1,1
"7828",68211,1994,NA,1,0,1
"7829",68217,1994,NA,0,0,0
"7830",68229,1994,NA,0,0,0
"7831",68235,1994,NA,0,0,0
"7832",68245,1994,NA,1,0,1
"7833",68250,1994,NA,0,0,0
"7834",68255,1994,NA,0,0,1
"7835",68264,1994,NA,1,1,1
"7836",68266,1994,NA,0,0,0
"7837",68271,1994,NA,1,0,1
"7838",68276,1994,NA,0,0,0
"7839",68296,1994,NA,0,0,0
"7840",68298,1994,NA,0,0,0
"7841",68307,1994,NA,1,1,1
"7842",68318,1994,NA,0,0,1
"7843",68320,1994,NA,1,0,1
"7844",68322,1994,NA,0,0,0
"7845",68324,1994,NA,1,0,1
"7846",68327,1994,NA,0,0,0
"7847",68344,1994,NA,0,0,0
"7848",68368,1994,NA,0,0,0
"7849",68370,1994,NA,0,0,0
"7850",68377,1994,NA,0,0,0
"7851",68385,1994,NA,1,0,1
"7852",68397,1994,NA,0,0,0
"7853",68406,1994,NA,1,1,1
"7854",68418,1994,NA,0,0,0
"7855",68425,1994,NA,0,0,1
"7856",68432,1994,NA,0,1,0
"7857",68444,1994,NA,0,0,0
"7858",68464,1994,NA,1,0,1
"7859",68468,1994,NA,0,1,0
"7860",68498,1994,NA,0,0,0
"7861",68500,1994,NA,1,0,1
"7862",68502,1994,NA,0,0,0
"7863",68522,1994,NA,0,0,0
"7864",68524,1994,NA,0,0,0
"7865",68533,1994,NA,0,0,0
"7866",68547,1994,NA,0,1,1
"7867",68549,1994,NA,0,0,0
"7868",68572,1994,NA,1,0,1
"7869",68573,1994,NA,1,1,1
"7870",68575,1994,NA,1,1,1
"7871",68615,1994,NA,1,1,1
"7872",68655,1994,NA,1,1,1
"7873",68669,1994,NA,0,0,1
"7874",68673,1994,NA,0,0,0
"7875",68679,1994,NA,0,1,0
"7876",68682,1994,NA,0,0,0
"7877",68684,1994,NA,0,0,0
"7878",68686,1994,NA,0,0,0
"7879",68689,1994,NA,1,1,1
"7880",68705,1994,NA,0,0,0
"7881",68720,1994,NA,0,0,0
"7882",68745,1994,NA,1,0,1
"7883",68755,1994,NA,1,1,1
"7884",68770,1994,NA,1,0,1
"7885",68773,1994,NA,0,0,1
"7886",68780,1994,NA,0,0,0
"7887",68820,1994,NA,0,0,0
"7888",68855,1994,NA,0,0,0
"7889",68861,1994,NA,1,0,1
"7890",68867,1994,NA,0,0,0
"7891",68872,1994,NA,0,0,0
"7892",68895,1994,NA,0,0,1
"7893",70001,1994,NA,0,1,1
"7894",70110,1994,NA,0,1,0
"7895",70124,1994,NA,0,0,0
"7896",70204,1994,NA,1,1,1
"7897",70215,1994,NA,0,1,0
"7898",70221,1994,NA,0,0,0
"7899",70230,1994,NA,0,1,0
"7900",70233,1994,NA,0,0,0
"7901",70235,1994,NA,1,0,1
"7902",70265,1994,NA,0,0,0
"7903",70400,1994,NA,0,1,0
"7904",70418,1994,NA,0,0,0
"7905",70429,1994,NA,0,0,1
"7906",70473,1994,NA,0,1,0
"7907",70508,1994,NA,1,1,1
"7908",70523,1994,NA,0,0,0
"7909",70670,1994,NA,1,1,1
"7910",70678,1994,NA,0,1,0
"7911",70702,1994,NA,0,0,0
"7912",70708,1994,NA,0,0,0
"7913",70713,1994,NA,0,1,0
"7914",70717,1994,NA,0,0,0
"7915",70742,1994,NA,1,1,1
"7916",70771,1994,NA,0,0,1
"7917",70820,1994,NA,0,0,0
"7918",70823,1994,NA,0,1,0
"7919",73001,1994,NA,1,1,1
"7920",73024,1994,NA,0,0,0
"7921",73026,1994,NA,0,0,1
"7922",73030,1994,NA,0,0,0
"7923",73043,1994,NA,0,0,0
"7924",73055,1994,NA,0,0,0
"7925",73067,1994,NA,1,0,1
"7926",73124,1994,NA,1,0,1
"7927",73148,1994,NA,0,0,0
"7928",73152,1994,NA,0,0,0
"7929",73168,1994,NA,1,0,1
"7930",73200,1994,NA,0,1,0
"7931",73217,1994,NA,0,1,0
"7932",73226,1994,NA,1,0,1
"7933",73236,1994,NA,1,0,1
"7934",73268,1994,NA,0,1,0
"7935",73270,1994,NA,0,0,1
"7936",73275,1994,NA,0,0,0
"7937",73283,1994,NA,0,0,0
"7938",73319,1994,NA,0,0,0
"7939",73347,1994,NA,0,1,0
"7940",73349,1994,NA,0,0,0
"7941",73352,1994,NA,1,0,1
"7942",73408,1994,NA,0,0,0
"7943",73411,1994,NA,0,1,1
"7944",73443,1994,NA,0,1,0
"7945",73449,1994,NA,1,1,1
"7946",73461,1994,NA,0,0,1
"7947",73483,1994,NA,1,0,1
"7948",73504,1994,NA,0,0,0
"7949",73520,1994,NA,0,0,0
"7950",73547,1994,NA,0,0,0
"7951",73555,1994,NA,1,0,1
"7952",73563,1994,NA,0,0,0
"7953",73585,1994,NA,1,0,1
"7954",73616,1994,NA,1,0,1
"7955",73622,1994,NA,1,0,1
"7956",73624,1994,NA,1,0,1
"7957",73671,1994,NA,0,0,0
"7958",73675,1994,NA,0,0,0
"7959",73678,1994,NA,0,0,0
"7960",73686,1994,NA,0,0,0
"7961",73770,1994,NA,0,0,0
"7962",73854,1994,NA,0,0,0
"7963",73861,1994,NA,1,1,1
"7964",73870,1994,NA,0,0,1
"7965",73873,1994,NA,1,0,1
"7966",76001,1994,NA,1,1,1
"7967",76020,1994,NA,0,1,0
"7968",76036,1994,NA,0,1,0
"7969",76041,1994,NA,0,1,0
"7970",76054,1994,NA,0,0,0
"7971",76100,1994,NA,0,1,0
"7972",76109,1994,NA,1,1,1
"7973",76111,1994,NA,1,1,1
"7974",76113,1994,NA,1,1,1
"7975",76122,1994,NA,0,0,0
"7976",76126,1994,NA,0,1,0
"7977",76130,1994,NA,1,0,1
"7978",76147,1994,NA,0,1,0
"7979",76233,1994,NA,1,1,1
"7980",76243,1994,NA,0,0,0
"7981",76246,1994,NA,0,1,0
"7982",76248,1994,NA,0,0,0
"7983",76250,1994,NA,0,0,0
"7984",76275,1994,NA,0,1,1
"7985",76306,1994,NA,0,0,0
"7986",76318,1994,NA,0,0,0
"7987",76364,1994,NA,1,1,1
"7988",76377,1994,NA,0,1,0
"7989",76400,1994,NA,0,0,0
"7990",76403,1994,NA,0,0,0
"7991",76497,1994,NA,0,0,0
"7992",76520,1994,NA,0,1,1
"7993",76563,1994,NA,1,1,1
"7994",76606,1994,NA,0,1,0
"7995",76616,1994,NA,0,0,0
"7996",76622,1994,NA,0,1,0
"7997",76670,1994,NA,1,0,1
"7998",76736,1994,NA,1,1,1
"7999",76823,1994,NA,0,0,0
"8000",76828,1994,NA,0,1,1
"8001",76834,1994,NA,0,1,0
"8002",76845,1994,NA,0,0,0
"8003",76863,1994,NA,0,0,0
"8004",76869,1994,NA,0,0,0
"8005",76890,1994,NA,0,0,0
"8006",76892,1994,NA,0,1,0
"8007",76895,1994,NA,0,1,0
"8008",81001,1994,NA,1,1,1
"8009",81065,1994,NA,1,1,1
"8010",81220,1994,NA,0,0,0
"8011",81300,1994,NA,0,0,0
"8012",81591,1994,NA,0,1,1
"8013",81736,1994,NA,1,1,1
"8014",81794,1994,NA,1,1,1
"8015",85001,1994,NA,1,1,1
"8016",85010,1994,NA,1,1,1
"8017",85015,1994,NA,0,0,1
"8018",85125,1994,NA,0,0,1
"8019",85136,1994,NA,0,0,0
"8020",85139,1994,NA,1,0,1
"8021",85162,1994,NA,1,0,1
"8022",85225,1994,NA,1,1,1
"8023",85230,1994,NA,1,1,1
"8024",85250,1994,NA,0,0,0
"8025",85263,1994,NA,1,0,1
"8026",85279,1994,NA,0,1,1
"8027",85300,1994,NA,0,1,0
"8028",85315,1994,NA,1,0,1
"8029",85325,1994,NA,1,0,1
"8030",85400,1994,NA,1,0,1
"8031",85410,1994,NA,1,1,1
"8032",85430,1994,NA,1,1,1
"8033",85440,1994,NA,0,0,1
"8034",86001,1994,NA,1,1,1
"8035",86219,1994,NA,0,1,0
"8036",86320,1994,NA,1,1,1
"8037",86568,1994,NA,1,1,1
"8038",86569,1994,NA,0,0,0
"8039",86571,1994,NA,0,0,0
"8040",86573,1994,NA,0,0,0
"8041",86749,1994,NA,0,0,0
"8042",86755,1994,NA,0,0,0
"8043",86757,1994,NA,0,0,0
"8044",86760,1994,NA,1,0,1
"8045",86865,1994,NA,1,0,1
"8046",86865,1994,NA,1,0,1
"8047",86885,1994,NA,0,0,0
"8048",86999,1994,NA,0,0,0
"8049",88001,1994,NA,0,0,0
"8050",88564,1994,NA,0,0,0
"8051",91001,1994,NA,0,0,0
"8052",91263,1994,NA,0,0,0
"8053",91405,1994,NA,0,0,0
"8054",91407,1994,NA,0,0,0
"8055",91430,1994,NA,0,0,0
"8056",91460,1994,NA,0,0,0
"8057",91530,1994,NA,0,0,0
"8058",91536,1994,NA,0,0,0
"8059",91540,1994,NA,0,0,0
"8060",91669,1994,NA,0,0,0
"8061",91798,1994,NA,0,0,0
"8062",94001,1994,NA,0,0,0
"8063",94343,1994,NA,0,0,0
"8064",94663,1994,NA,0,0,0
"8065",94883,1994,NA,0,0,0
"8066",94884,1994,NA,0,0,0
"8067",94885,1994,NA,0,0,0
"8068",94886,1994,NA,0,0,0
"8069",94887,1994,NA,0,0,0
"8070",94888,1994,NA,0,0,0
"8071",95001,1994,NA,1,1,1
"8072",95015,1994,NA,0,0,0
"8073",95025,1994,NA,0,0,0
"8074",95200,1994,NA,0,0,0
"8075",97001,1994,NA,0,0,0
"8076",97161,1994,NA,0,0,0
"8077",97511,1994,NA,0,0,0
"8078",97666,1994,NA,0,0,0
"8079",5001,1995,NA,1,1,1
"8080",5002,1995,NA,0,1,1
"8081",5004,1995,NA,0,0,0
"8082",5021,1995,NA,0,0,0
"8083",5030,1995,NA,0,1,0
"8084",5031,1995,NA,0,1,1
"8085",5034,1995,NA,0,0,1
"8086",5036,1995,NA,1,0,1
"8087",5038,1995,NA,1,0,1
"8088",5040,1995,NA,0,0,0
"8089",5042,1995,NA,0,0,0
"8090",5044,1995,NA,0,0,0
"8091",5045,1995,NA,1,1,1
"8092",5051,1995,NA,0,1,0
"8093",5055,1995,NA,1,0,1
"8094",5059,1995,NA,1,0,1
"8095",5079,1995,NA,0,1,1
"8096",5086,1995,NA,0,0,0
"8097",5088,1995,NA,1,1,1
"8098",5091,1995,NA,0,0,0
"8099",5093,1995,NA,1,0,1
"8100",5101,1995,NA,0,0,1
"8101",5107,1995,NA,0,0,0
"8102",5113,1995,NA,0,0,0
"8103",5120,1995,NA,0,1,1
"8104",5125,1995,NA,1,0,1
"8105",5129,1995,NA,0,1,0
"8106",5134,1995,NA,0,0,0
"8107",5138,1995,NA,1,1,1
"8108",5142,1995,NA,0,0,0
"8109",5145,1995,NA,0,1,0
"8110",5147,1995,NA,1,1,1
"8111",5148,1995,NA,0,1,1
"8112",5150,1995,NA,1,0,1
"8113",5154,1995,NA,0,1,1
"8114",5172,1995,NA,1,1,1
"8115",5190,1995,NA,0,0,1
"8116",5197,1995,NA,0,0,1
"8117",5206,1995,NA,0,0,0
"8118",5209,1995,NA,1,0,1
"8119",5212,1995,NA,0,0,0
"8120",5234,1995,NA,1,1,1
"8121",5237,1995,NA,0,1,0
"8122",5240,1995,NA,0,0,0
"8123",5250,1995,NA,0,0,1
"8124",5264,1995,NA,0,0,0
"8125",5266,1995,NA,0,1,0
"8126",5282,1995,NA,0,1,0
"8127",5284,1995,NA,0,1,0
"8128",5306,1995,NA,0,0,0
"8129",5308,1995,NA,0,0,0
"8130",5310,1995,NA,0,1,0
"8131",5313,1995,NA,0,0,1
"8132",5315,1995,NA,0,0,0
"8133",5318,1995,NA,0,1,1
"8134",5321,1995,NA,0,0,0
"8135",5347,1995,NA,0,0,1
"8136",5353,1995,NA,0,0,0
"8137",5360,1995,NA,0,1,0
"8138",5361,1995,NA,0,0,0
"8139",5364,1995,NA,0,1,1
"8140",5368,1995,NA,1,0,1
"8141",5376,1995,NA,0,1,0
"8142",5380,1995,NA,0,1,0
"8143",5390,1995,NA,0,0,0
"8144",5400,1995,NA,0,1,1
"8145",5411,1995,NA,1,0,1
"8146",5425,1995,NA,0,0,1
"8147",5440,1995,NA,0,1,1
"8148",5467,1995,NA,0,1,0
"8149",5475,1995,NA,0,0,0
"8150",5480,1995,NA,1,0,1
"8151",5483,1995,NA,1,0,1
"8152",5490,1995,NA,1,1,1
"8153",5495,1995,NA,0,0,1
"8154",5501,1995,NA,0,1,0
"8155",5541,1995,NA,1,1,1
"8156",5543,1995,NA,1,1,1
"8157",5576,1995,NA,0,0,1
"8158",5579,1995,NA,0,0,0
"8159",5585,1995,NA,0,0,0
"8160",5591,1995,NA,0,0,0
"8161",5604,1995,NA,1,0,1
"8162",5607,1995,NA,0,1,0
"8163",5615,1995,NA,1,1,1
"8164",5628,1995,NA,1,0,1
"8165",5631,1995,NA,0,1,0
"8166",5642,1995,NA,0,0,1
"8167",5647,1995,NA,0,0,0
"8168",5649,1995,NA,1,1,1
"8169",5652,1995,NA,0,0,0
"8170",5656,1995,NA,0,0,0
"8171",5658,1995,NA,0,1,0
"8172",5659,1995,NA,0,0,0
"8173",5660,1995,NA,1,1,1
"8174",5664,1995,NA,0,1,0
"8175",5665,1995,NA,1,1,1
"8176",5667,1995,NA,0,0,1
"8177",5670,1995,NA,0,1,1
"8178",5674,1995,NA,0,1,0
"8179",5679,1995,NA,0,0,0
"8180",5686,1995,NA,1,1,1
"8181",5690,1995,NA,0,1,1
"8182",5697,1995,NA,0,0,0
"8183",5736,1995,NA,0,1,1
"8184",5756,1995,NA,1,1,1
"8185",5761,1995,NA,1,1,1
"8186",5789,1995,NA,0,1,0
"8187",5790,1995,NA,1,1,1
"8188",5792,1995,NA,0,1,1
"8189",5809,1995,NA,0,0,0
"8190",5819,1995,NA,0,0,0
"8191",5837,1995,NA,1,1,1
"8192",5842,1995,NA,0,1,0
"8193",5847,1995,NA,1,1,1
"8194",5854,1995,NA,1,1,1
"8195",5856,1995,NA,0,0,0
"8196",5858,1995,NA,1,0,1
"8197",5861,1995,NA,0,0,0
"8198",5873,1995,NA,1,0,1
"8199",5885,1995,NA,0,0,0
"8200",5887,1995,NA,1,1,1
"8201",5890,1995,NA,0,0,1
"8202",5893,1995,NA,0,0,0
"8203",5895,1995,NA,0,1,1
"8204",8001,1995,NA,1,1,1
"8205",8078,1995,NA,0,0,0
"8206",8137,1995,NA,0,0,0
"8207",8141,1995,NA,0,0,0
"8208",8296,1995,NA,0,1,0
"8209",8372,1995,NA,0,0,0
"8210",8421,1995,NA,0,1,0
"8211",8433,1995,NA,0,0,0
"8212",8436,1995,NA,0,0,0
"8213",8520,1995,NA,0,0,0
"8214",8549,1995,NA,0,1,0
"8215",8558,1995,NA,0,0,0
"8216",8560,1995,NA,1,0,1
"8217",8573,1995,NA,0,1,0
"8218",8606,1995,NA,0,0,0
"8219",8634,1995,NA,0,0,0
"8220",8638,1995,NA,0,1,0
"8221",8675,1995,NA,0,0,0
"8222",8685,1995,NA,0,0,0
"8223",8758,1995,NA,0,0,0
"8224",8770,1995,NA,0,0,0
"8225",8832,1995,NA,0,1,0
"8226",8849,1995,NA,0,0,0
"8227",11001,1995,NA,1,1,1
"8228",13001,1995,NA,1,1,1
"8229",13006,1995,NA,0,0,1
"8230",13030,1995,NA,0,0,0
"8231",13042,1995,NA,0,0,0
"8232",13052,1995,NA,0,0,0
"8233",13062,1995,NA,0,0,0
"8234",13074,1995,NA,0,1,1
"8235",13140,1995,NA,0,0,0
"8236",13160,1995,NA,0,0,0
"8237",13188,1995,NA,0,0,0
"8238",13212,1995,NA,0,0,0
"8239",13222,1995,NA,0,0,0
"8240",13244,1995,NA,1,0,1
"8241",13248,1995,NA,0,0,0
"8242",13268,1995,NA,0,0,0
"8243",13300,1995,NA,0,0,0
"8244",13430,1995,NA,0,1,0
"8245",13433,1995,NA,0,0,0
"8246",13440,1995,NA,0,0,0
"8247",13442,1995,NA,0,0,0
"8248",13458,1995,NA,0,0,0
"8249",13468,1995,NA,0,0,0
"8250",13473,1995,NA,0,0,1
"8251",13490,1995,NA,0,0,0
"8252",13549,1995,NA,0,0,1
"8253",13580,1995,NA,0,0,0
"8254",13600,1995,NA,0,0,1
"8255",13620,1995,NA,0,0,0
"8256",13647,1995,NA,0,0,0
"8257",13650,1995,NA,0,0,0
"8258",13654,1995,NA,1,0,1
"8259",13655,1995,NA,0,0,0
"8260",13657,1995,NA,0,0,0
"8261",13667,1995,NA,1,0,1
"8262",13670,1995,NA,0,1,1
"8263",13673,1995,NA,0,0,0
"8264",13683,1995,NA,0,0,1
"8265",13688,1995,NA,0,0,0
"8266",13744,1995,NA,0,0,1
"8267",13760,1995,NA,0,0,0
"8268",13780,1995,NA,0,0,0
"8269",13810,1995,NA,0,0,0
"8270",13836,1995,NA,0,0,0
"8271",13838,1995,NA,0,0,0
"8272",13873,1995,NA,0,1,0
"8273",13894,1995,NA,0,0,0
"8274",13989,1995,NA,0,0,0
"8275",13990,1995,NA,0,0,0
"8276",13991,1995,NA,0,0,0
"8277",13992,1995,NA,0,0,0
"8278",13993,1995,NA,0,0,0
"8279",13994,1995,NA,0,0,0
"8280",13995,1995,NA,0,0,0
"8281",13996,1995,NA,0,0,0
"8282",13997,1995,NA,0,0,0
"8283",13998,1995,NA,0,0,0
"8284",13999,1995,NA,0,0,0
"8285",15001,1995,NA,0,0,0
"8286",15022,1995,NA,0,0,0
"8287",15047,1995,NA,1,0,1
"8288",15051,1995,NA,0,0,0
"8289",15087,1995,NA,0,1,0
"8290",15090,1995,NA,0,0,0
"8291",15092,1995,NA,0,0,0
"8292",15097,1995,NA,0,0,0
"8293",15104,1995,NA,0,0,0
"8294",15106,1995,NA,0,0,0
"8295",15109,1995,NA,0,0,0
"8296",15114,1995,NA,0,0,0
"8297",15131,1995,NA,0,0,0
"8298",15135,1995,NA,0,0,0
"8299",15162,1995,NA,0,0,0
"8300",15172,1995,NA,0,0,0
"8301",15176,1995,NA,0,0,0
"8302",15180,1995,NA,1,0,1
"8303",15183,1995,NA,0,0,1
"8304",15185,1995,NA,0,0,0
"8305",15187,1995,NA,0,0,0
"8306",15189,1995,NA,0,0,0
"8307",15204,1995,NA,0,0,0
"8308",15212,1995,NA,0,0,0
"8309",15215,1995,NA,0,0,0
"8310",15218,1995,NA,0,0,0
"8311",15223,1995,NA,0,0,1
"8312",15224,1995,NA,0,0,0
"8313",15226,1995,NA,0,0,0
"8314",15232,1995,NA,0,0,0
"8315",15236,1995,NA,0,0,0
"8316",15238,1995,NA,0,1,0
"8317",15244,1995,NA,0,0,1
"8318",15248,1995,NA,0,0,1
"8319",15272,1995,NA,0,0,0
"8320",15276,1995,NA,0,0,0
"8321",15293,1995,NA,0,0,0
"8322",15296,1995,NA,1,0,1
"8323",15299,1995,NA,0,0,0
"8324",15317,1995,NA,0,0,0
"8325",15322,1995,NA,0,0,0
"8326",15325,1995,NA,0,0,0
"8327",15332,1995,NA,0,1,0
"8328",15362,1995,NA,0,0,0
"8329",15367,1995,NA,0,0,0
"8330",15368,1995,NA,0,0,0
"8331",15377,1995,NA,1,0,1
"8332",15380,1995,NA,0,0,0
"8333",15401,1995,NA,0,0,0
"8334",15403,1995,NA,0,0,0
"8335",15407,1995,NA,0,0,0
"8336",15425,1995,NA,0,0,0
"8337",15442,1995,NA,1,0,1
"8338",15455,1995,NA,0,0,0
"8339",15464,1995,NA,1,0,1
"8340",15466,1995,NA,0,0,0
"8341",15469,1995,NA,0,0,0
"8342",15476,1995,NA,0,0,0
"8343",15480,1995,NA,0,1,0
"8344",15491,1995,NA,0,0,0
"8345",15494,1995,NA,0,0,0
"8346",15500,1995,NA,0,0,0
"8347",15507,1995,NA,0,0,0
"8348",15511,1995,NA,0,0,0
"8349",15514,1995,NA,0,0,0
"8350",15516,1995,NA,0,0,0
"8351",15518,1995,NA,1,1,1
"8352",15522,1995,NA,0,0,0
"8353",15531,1995,NA,1,0,1
"8354",15533,1995,NA,0,0,0
"8355",15537,1995,NA,0,0,0
"8356",15542,1995,NA,0,0,0
"8357",15550,1995,NA,0,0,0
"8358",15550,1995,NA,0,0,0
"8359",15550,1995,NA,0,0,0
"8360",15572,1995,NA,0,1,1
"8361",15580,1995,NA,0,0,0
"8362",15599,1995,NA,0,0,0
"8363",15600,1995,NA,0,0,0
"8364",15621,1995,NA,0,0,0
"8365",15632,1995,NA,0,0,0
"8366",15638,1995,NA,0,0,0
"8367",15646,1995,NA,0,0,0
"8368",15660,1995,NA,0,0,0
"8369",15664,1995,NA,0,0,0
"8370",15667,1995,NA,0,0,0
"8371",15673,1995,NA,0,0,1
"8372",15676,1995,NA,0,0,0
"8373",15681,1995,NA,0,0,0
"8374",15686,1995,NA,0,0,0
"8375",15690,1995,NA,0,0,0
"8376",15693,1995,NA,0,1,0
"8377",15696,1995,NA,0,0,0
"8378",15720,1995,NA,0,0,0
"8379",15723,1995,NA,0,0,0
"8380",15740,1995,NA,0,0,0
"8381",15753,1995,NA,0,0,1
"8382",15755,1995,NA,0,1,1
"8383",15757,1995,NA,1,0,1
"8384",15759,1995,NA,1,1,1
"8385",15761,1995,NA,0,0,0
"8386",15762,1995,NA,0,0,0
"8387",15763,1995,NA,0,0,0
"8388",15764,1995,NA,0,0,0
"8389",15774,1995,NA,0,0,0
"8390",15776,1995,NA,0,0,0
"8391",15778,1995,NA,0,0,0
"8392",15790,1995,NA,0,0,0
"8393",15798,1995,NA,0,1,0
"8394",15804,1995,NA,0,0,0
"8395",15806,1995,NA,0,0,0
"8396",15808,1995,NA,0,0,0
"8397",15810,1995,NA,0,0,0
"8398",15814,1995,NA,0,0,0
"8399",15816,1995,NA,0,0,0
"8400",15820,1995,NA,0,0,0
"8401",15822,1995,NA,0,0,0
"8402",15832,1995,NA,1,0,1
"8403",15835,1995,NA,0,0,0
"8404",15837,1995,NA,0,0,0
"8405",15839,1995,NA,0,0,0
"8406",15842,1995,NA,0,0,0
"8407",15861,1995,NA,0,0,0
"8408",15879,1995,NA,0,0,0
"8409",15897,1995,NA,0,0,0
"8410",17001,1995,NA,0,1,0
"8411",17013,1995,NA,0,1,0
"8412",17042,1995,NA,0,0,1
"8413",17050,1995,NA,0,0,0
"8414",17088,1995,NA,0,0,0
"8415",17174,1995,NA,0,1,0
"8416",17272,1995,NA,0,0,0
"8417",17380,1995,NA,0,1,0
"8418",17388,1995,NA,0,0,0
"8419",17433,1995,NA,0,0,0
"8420",17442,1995,NA,0,0,0
"8421",17444,1995,NA,1,0,1
"8422",17446,1995,NA,0,0,0
"8423",17486,1995,NA,0,0,0
"8424",17495,1995,NA,0,0,0
"8425",17513,1995,NA,1,1,1
"8426",17524,1995,NA,0,0,0
"8427",17541,1995,NA,1,0,1
"8428",17614,1995,NA,0,1,0
"8429",17616,1995,NA,0,0,0
"8430",17653,1995,NA,0,0,0
"8431",17662,1995,NA,1,0,1
"8432",17665,1995,NA,0,0,0
"8433",17777,1995,NA,1,0,1
"8434",17867,1995,NA,0,1,0
"8435",17873,1995,NA,0,0,0
"8436",17877,1995,NA,0,1,0
"8437",18001,1995,NA,1,1,1
"8438",18029,1995,NA,1,1,1
"8439",18094,1995,NA,0,0,0
"8440",18150,1995,NA,1,0,1
"8441",18205,1995,NA,1,1,1
"8442",18247,1995,NA,1,1,1
"8443",18256,1995,NA,0,0,0
"8444",18410,1995,NA,1,0,1
"8445",18460,1995,NA,1,0,1
"8446",18479,1995,NA,1,0,1
"8447",18592,1995,NA,1,1,1
"8448",18610,1995,NA,0,0,0
"8449",18753,1995,NA,1,0,1
"8450",18756,1995,NA,0,0,0
"8451",18765,1995,NA,0,0,0
"8452",18785,1995,NA,0,0,0
"8453",18860,1995,NA,0,1,0
"8454",19001,1995,NA,1,1,1
"8455",19022,1995,NA,0,1,0
"8456",19050,1995,NA,1,0,1
"8457",19075,1995,NA,1,0,1
"8458",19100,1995,NA,0,1,1
"8459",19110,1995,NA,0,1,1
"8460",19130,1995,NA,0,1,1
"8461",19137,1995,NA,0,1,0
"8462",19142,1995,NA,1,0,1
"8463",19212,1995,NA,0,0,0
"8464",19256,1995,NA,1,0,1
"8465",19290,1995,NA,0,0,0
"8466",19300,1995,NA,0,0,0
"8467",19318,1995,NA,0,0,0
"8468",19355,1995,NA,0,0,0
"8469",19364,1995,NA,0,0,0
"8470",19392,1995,NA,0,0,0
"8471",19397,1995,NA,0,0,1
"8472",19418,1995,NA,0,0,0
"8473",19450,1995,NA,0,0,0
"8474",19455,1995,NA,0,0,1
"8475",19473,1995,NA,0,0,0
"8476",19513,1995,NA,0,0,0
"8477",19517,1995,NA,0,0,1
"8478",19532,1995,NA,1,1,1
"8479",19533,1995,NA,0,0,0
"8480",19548,1995,NA,0,1,1
"8481",19573,1995,NA,1,1,1
"8482",19585,1995,NA,1,0,1
"8483",19622,1995,NA,0,0,1
"8484",19693,1995,NA,0,0,0
"8485",19698,1995,NA,1,1,1
"8486",19701,1995,NA,0,0,0
"8487",19743,1995,NA,0,0,0
"8488",19760,1995,NA,0,1,0
"8489",19780,1995,NA,0,0,0
"8490",19785,1995,NA,0,0,0
"8491",19807,1995,NA,1,1,1
"8492",19809,1995,NA,1,0,1
"8493",19821,1995,NA,1,0,1
"8494",19824,1995,NA,1,1,1
"8495",19845,1995,NA,0,0,0
"8496",20001,1995,NA,1,1,1
"8497",20011,1995,NA,0,1,1
"8498",20013,1995,NA,1,1,1
"8499",20032,1995,NA,0,0,0
"8500",20045,1995,NA,0,1,1
"8501",20060,1995,NA,0,1,1
"8502",20175,1995,NA,0,0,0
"8503",20178,1995,NA,0,1,1
"8504",20228,1995,NA,1,1,1
"8505",20238,1995,NA,0,0,0
"8506",20250,1995,NA,0,0,1
"8507",20295,1995,NA,0,0,1
"8508",20310,1995,NA,0,0,0
"8509",20383,1995,NA,0,0,1
"8510",20400,1995,NA,1,1,1
"8511",20443,1995,NA,0,0,0
"8512",20517,1995,NA,1,0,1
"8513",20550,1995,NA,0,0,1
"8514",20570,1995,NA,0,0,0
"8515",20614,1995,NA,0,0,0
